# event jet Delta kt z psi m2 multiplicity 
288 1 0.0180709 2.25903 0.267957 2.8639 19.9189 10
288 1 0.0143906 0.378114 0.0769354 -0.0629015 3.57787 5
288 1 0.00648864 0.885247 0.432774 -1.99955 1.48554 4
288 1 0.00438093 0.127946 0.163326 -0.942748 0.226412 2
288 2 0.395216 0.10034 0.00709536 -2.52989 46.0143 12
288 2 0.351546 1.4226 0.113201 0.0374617 44.2897 11
288 2 0.203976 1.40081 0.216457 2.0729 22.8154 8
288 2 0.148094 1.49286 0.404433 0.06519 9.47988 4
288 2 0.0358437 0.259493 0.487627 -2.71134 1.82597 2
288 3 0.346766 0.655455 0.0939111 -1.45188 25.9809 14
288 3 0.245788 2.01431 0.44645 2.77555 13.5892 10
288 3 0.150796 0.625129 0.407038 0.419441 2.13899 5
288 3 0.0486476 0.145388 0.494856 1.21561 0.873344 3
288 3 0.035372 0.0378372 0.350586 -3.06321 0.432473 2
289 0 0.223558 0.200619 0.0013379 2.67454 808.064 44
289 0 0.195816 0.558699 0.00425934 -2.15039 692.447 41
289 0 0.15867 0.621896 0.00587599 1.01445 591.423 37
289 0 0.0889975 3.01037 0.0510014 0.263885 520.933 35
289 0 0.0830898 0.277535 0.00530695 1.68601 305.675 31
289 0 0.0626931 0.796925 0.0203037 -0.778364 230.697 28
289 0 0.0447723 0.87371 0.0318148 -3.05852 167.716 25
289 0 0.0351675 4.2713 0.204505 0.645281 133.74 22
289 0 0.0269835 0.291047 0.0228303 1.89349 45.6874 17
289 0 0.0209454 2.90234 0.300142 -0.72634 41.101 16
289 0 0.019801 0.52889 0.0826672 -2.09911 10.7606 8
289 0 0.0143604 0.690134 0.16214 2.81905 7.02355 7
289 0 0.0130374 1.35728 0.419205 -2.00607 3.53871 4
289 0 0.00962955 0.408777 0.294311 -0.855046 0.545878 3
289 0 0.00678441 0.0544228 0.0788099 -0.0129248 0.0557665 2
289 1 0.377988 0.218775 0.0017156 -2.37895 1058.19 33
289 1 0.284872 1.01127 0.0105403 -1.39064 1009.64 31
289 1 0.270552 2.0269 0.0224652 -0.347356 464.337 26
289 1 0.165157 0.143991 0.00267436 -2.76886 203.207 21
289 1 0.136862 0.747025 0.0167854 0.0269482 185.945 19
289 1 0.0686143 2.86668 0.130659 -2.34903 149.295 17
289 1 0.0432115 2.06554 0.171947 -0.88818 76.4437 13
289 1 0.0434847 3.51261 0.350859 0.601865 36.7436 8
289 1 0.032223 0.18957 0.0393638 2.66599 2.93186 4
289 1 0.0220043 0.345913 0.109494 1.86587 1.974 3
289 1 0.00913706 0.397139 0.339962 0.489725 0.732764 2
289 2 0.347384 0.277416 0.00284513 1.26076 591.036 24
289 2 0.159241 0.203066 0.00455601 -0.638852 342.835 20
289 2 0.106194 0.406067 0.013724 1.55779 328.033 19
289 2 0.0874352 0.0666204 0.00277272 -1.98613 310.403 18
289 2 0.0613263 1.36896 0.0814481 0.357918 300.964 17
289 2 0.0439139 1.35537 0.122588 -2.98207 90.2694 14
289 2 0.0405703 0.859011 0.0958459 -1.22692 65.7541 10
289 2 0.0356704 0.249627 0.0350366 2.11339 30.5052 7
289 2 0.0165668 1.46051 0.457381 -0.218417 3.62618 6
289 2 0.00757833 0.278416 0.351268 2.12306 0.2267 3
289 2 0.00668121 0.0445748 0.0983301 0.123058 0.0182196 2
289 3 0.388775 1.84276 0.0283367 -2.0783 814.741 40
289 3 0.367357 2.4708 0.0413713 1.25247 607.565 36
289 3 0.287508 0.53169 0.011865 -1.12097 292.67 28
289 3 0.175893 0.858189 0.0316723 2.3219 256.234 26
289 3 0.166519 11.287 0.454015 -2.09268 220.35 24
289 3 0.133628 0.0954067 0.00875881 -0.977064 22.1705 13
289 3 0.0916698 1.17386 0.158394 -2.97625 20.9536 12
289 3 0.07598 0.0174702 0.00337937 2.18345 5.44557 9
289 3 0.0756765 0.0477849 0.00931172 0.777305 5.33742 8
289 3 0.0486127 1.05368 0.322608 -0.850391 5.04699 7
289 3 0.0283157 0.337302 0.261731 2.14408 1.30866 3
289 3 0.0137728 0.0483982 0.104581 2.68974 0.0418102 2
289 4 0.376871 14.5125 0.367275 -2.0332 782.04 40
289 4 0.245087 1.1709 0.0719702 0.97953 166.737 23
289 4 0.263689 6.29509 0.385467 2.50493 137.764 21
289 4 0.146916 1.86238 0.332404 2.71811 20.2859 12
289 4 0.146 0.0509018 0.0136937 1.07709 7.4899 9
289 4 0.111826 0.0335517 0.0119476 -0.674653 7.20256 8
289 4 0.0762288 0.0410274 0.0216899 0.239797 7.02457 7
289 4 0.0397402 0.457386 0.474091 -1.0838 5.92925 6
289 4 0.0318882 0.153939 0.378089 -2.31062 0.645154 3
289 5 0.385436 0.289133 0.0142644 2.9835 95.4767 15
289 5 0.312886 1.82701 0.112539 -2.01819 87.1361 14
289 5 0.232759 0.185377 0.0172934 2.20395 29.314 9
289 5 0.130201 0.0145929 0.00247646 -1.34183 10.8917 7
289 5 0.0746446 0.811392 0.240672 -0.384953 4.6765 6
289 5 0.0445712 0.395732 0.258879 -1.99104 1.20508 5
289 5 0.0319899 0.207881 0.255659 1.47826 0.226526 3
289 5 0.0142705 0.132841 0.492014 -2.24189 0.0182196 2
289 6 0.397262 0.104539 0.00942755 -2.40561 36.9656 11
289 6 0.361826 0.921544 0.0916943 2.73327 33.4414 10
289 6 0.205212 0.761095 0.146919 -2.06019 18.543 7
289 6 0.149545 0.26727 0.0829825 -1.22182 12.8173 5
289 6 0.131831 0.739562 0.283667 0.519448 1.73949 4
289 6 0.0593991 0.218658 0.259764 -2.97401 0.211181 2
290 0 0.385583 0.335126 0.0029421 0.0559691 377.669 24
290 0 0.198524 1.93312 0.0330589 -1.70985 328.205 22
290 0 0.145519 2.39957 0.0578767 2.46598 152.897 19
290 0 0.105225 0.201884 0.00714739 -0.0684166 24.147 13
290 0 0.0483587 0.587876 0.0456129 1.20329 15.6556 12
290 0 0.029317 0.0898822 0.0120533 -2.26093 7.63084 11
290 0 0.0259914 0.252476 0.0386548 -0.128475 6.88464 10
290 0 0.0253467 0.0659221 0.0107657 1.9047 5.02625 8
290 0 0.0191552 0.628006 0.137185 -1.04456 4.56979 6
290 0 0.00521027 0.0651788 0.060668 -2.55802 0.871723 4
290 0 0.0039819 0.328982 0.426556 -1.09751 0.750835 2
290 1 0.245811 0.157277 0.00345341 -1.67883 143.188 22
290 1 0.198857 2.4366 0.0662928 -0.358142 135.532 21
290 1 0.102279 0.299096 0.0169442 -2.2398 21.2291 16
290 1 0.0663835 0.0977136 0.00867587 1.1332 14.9707 13
290 1 0.0646734 0.1643 0.0151044 -2.90733 11.3549 11
290 1 0.0572317 0.302081 0.0318621 -0.715044 9.45027 10
290 1 0.0243055 1.21015 0.310443 1.28689 5.05064 8
290 1 0.0161701 0.135084 0.0755379 -0.501525 0.414386 5
290 1 0.0151398 0.0299633 0.0193578 2.17159 0.176634 4
290 1 0.00665479 0.0594789 0.0891462 -1.82413 0.128613 3
290 1 0.00171619 0.0746337 0.476207 2.07255 0.0842228 2
290 2 0.268659 7.33809 0.328284 -2.34572 202.534 26
290 2 0.258527 0.354912 0.0245599 1.10506 29.5988 17
290 2 0.143062 0.875192 0.112094 -2.86054 22.9403 14
290 2 0.115161 1.86489 0.334178 -1.45118 14.4985 11
290 2 0.0712998 0.570447 0.24789 -2.52325 1.52057 4
290 3 0.298008 1.22605 0.0577507 -2.89518 104.02 16
290 3 0.199567 4.01313 0.299557 -1.44701 58.9122 14
290 3 0.190422 0.0169491 0.0018929 0.33073 8.64853 7
290 3 0.0917127 2.10942 0.489556 -0.0925621 8.48131 6
290 3 0.0598482 0.126798 0.0883418 1.05719 0.565717 3
290 3 0.0325966 0.335214 0.470351 1.47921 0.163333 2
290 4 0.319448 0.805495 0.0806936 -0.895567 55.6965 18
290 4 0.30517 0.496514 0.0566132 1.13983 44.1122 16
290 4 0.252218 0.878499 0.128226 -2.39171 36.9931 14
290 4 0.222837 0.506043 0.0957318 2.68565 27.3808 12
290 4 0.161618 0.456685 0.131555 0.331245 21.4216 10
290 4 0.152571 0.0189444 0.00665649 -1.7399 10.275 6
290 4 0.123899 0.647656 0.281878 2.37677 10.1531 5
290 4 0.0477014 0.0919029 0.144661 2.43415 2.74921 2
291 0 0.317055 32.2146 0.32219 -2.15357 3134.47 44
291 0 0.224194 0.143479 0.00299386 0.757171 207.016 13
291 0 0.087044 0.0446153 0.002405 -2.00031 29.2523 10
291 0 0.0450996 0.494799 0.0516007 2.61306 28.3578 9
291 0 0.0375681 0.722469 0.0953657 -0.715531 22.2689 8
291 0 0.0320852 1.42283 0.243078 -2.38239 15.481 7
291 0 0.0220506 0.777467 0.255328 2.4062 4.28731 5
291 0 0.0125819 0.471703 0.364578 2.37699 0.468433 3
291 1 0.197241 0.25265 0.00408084 0.714598 88.6232 15
291 1 0.0861718 0.603264 0.0223947 1.52265 67.4901 13
291 1 0.0487211 0.680034 0.0456701 2.87776 43.955 10
291 1 0.0177752 0.642277 0.123886 -2.71212 30.1345 8
291 1 0.0175843 0.00460658 0.0010252 1.31192 23.252 6
291 1 0.00733348 0.795852 0.425128 -2.25726 5.40559 5
291 1 0.00237137 0.137617 0.395456 -1.29744 1.0484 2
291 2 0.346359 1.71677 0.0163416 2.39965 847.746 27
291 2 0.300851 0.436646 0.00486438 -1.99144 151.849 20
291 2 0.2222 0.0399981 0.000606261 -1.08029 98.5413 18
291 2 0.176578 0.0241687 0.00046126 1.33423 66.9299 17
291 2 0.0988452 0.194622 0.00663826 -2.7439 65.6305 16
291 2 0.0460935 0.544529 0.0400947 1.10971 56.6529 15
291 2 0.037516 0.171426 0.016156 -0.161708 46.6421 13
291 2 0.0319537 1.15356 0.12973 3.02536 42.9419 12
291 2 0.0271361 1.0243 0.155863 -2.06281 28.6784 10
291 2 0.0146202 1.47508 0.493519 0.234203 15.4057 7
291 2 0.00981582 0.362412 0.356573 -2.53362 5.9864 3
291 2 0.00884739 0.26076 0.442383 -0.989055 3.66441 2
291 3 0.397371 0.166076 0.0014955 2.39035 690.291 45
291 3 0.303785 0.497561 0.0058686 -2.46819 668.986 43
291 3 0.261523 0.916676 0.0126326 -1.19845 618.657 41
291 3 0.247716 1.46903 0.0216454 1.29889 529.115 36
291 3 0.206791 3.66923 0.0661151 2.88364 409.088 31
291 3 0.124835 0.25868 0.00826727 0.0511851 150.049 23
291 3 0.102611 0.135607 0.00531652 1.16563 140.859 22
291 3 0.0700751 1.36906 0.0790047 -2.63051 136.371 19
291 3 0.0542658 3.56889 0.288705 -0.600132 98.7842 16
291 3 0.0475841 0.643362 0.0834381 0.571399 35.1174 8
291 3 0.0296657 1.8388 0.417337 1.34461 27.651 6
291 3 0.0294577 0.124607 0.0488792 0.13331 12.7784 4
291 3 0.0201233 0.33589 0.202785 2.40918 11.8667 3
291 4 0.250097 3.23412 0.158657 2.43694 132.023 24
291 4 0.221267 1.08776 0.0716696 1.14888 50.2173 17
291 4 0.135868 0.627424 0.0724765 2.97841 16.0434 14
291 4 0.0898935 0.218654 0.0411581 1.77877 9.45943 11
291 4 0.0803498 0.619814 0.136091 -2.63946 4.69086 9
291 4 0.0469086 0.933984 0.406537 -2.46917 1.83035 7
291 4 0.0238228 0.148996 0.21518 1.56898 0.143121 4
291 4 0.0211935 0.0257335 0.0532286 -0.857153 0.0487729 3
291 4 0.0160758 0.0421361 0.121362 -2.09626 0.0350247 2
292 0 0.368784 19.1833 0.290933 -1.46661 1846.42 46
292 0 0.305184 6.26552 0.1616 2.1837 492.68 26
292 0 0.243052 1.85327 0.0714955 -2.51398 222.712 19
292 0 0.18429 0.695155 0.0380895 1.22418 155.683 13
292 0 0.141573 1.02422 0.0759247 2.25349 137.459 11
292 0 0.123747 0.0149924 0.00137592 0.125755 114.88 9
292 0 0.0819097 0.197707 0.0274486 -0.753636 46.1089 8
292 0 0.0775026 0.146961 0.0221717 -2.12146 42.8036 7
292 0 0.0604089 0.0968731 0.0191753 0.467277 30.3009 6
292 0 0.0617038 0.559604 0.110564 1.72082 28.2526 5
292 0 0.0388278 1.06716 0.376654 0.173914 22.7283 4
292 0 0.0113263 0.0387883 0.0752903 -0.571729 11.5355 3
292 0 0.00725577 0.0814242 0.266803 1.52881 0.0182196 2
292 1 0.396639 3.71331 0.0540783 -1.17916 861.286 33
292 1 0.38904 0.816259 0.0128125 1.63004 251.235 22
292 1 0.34458 0.0622689 0.00111781 -2.35994 170.437 16
292 1 0.193926 0.616513 0.0196806 2.797 166.78 15
292 1 0.152147 0.796791 0.0330705 -1.75481 35.7581 13
292 1 0.0728137 0.295214 0.0264771 -0.636446 13.1902 11
292 1 0.0330722 0.387918 0.0786798 -0.456638 8.62607 9
292 1 0.0265408 0.374305 0.102677 -2.97262 6.09585 8
292 1 0.0173784 0.663084 0.309579 1.69628 3.75862 5
292 1 0.0114368 0.230054 0.236386 -0.412737 1.87732 3
292 2 0.358495 1.70314 0.228457 -1.59654 33.4968 18
292 2 0.355889 0.960098 0.166728 -2.94536 7.96086 11
292 2 0.229627 0.331537 0.106883 2.62039 1.94422 7
292 2 0.143037 0.427547 0.247751 1.45716 0.883745 5
292 2 0.124666 0.101348 0.0895288 0.456658 0.18652 4
292 2 0.0928061 0.0557638 0.0726738 2.0653 0.0747848 3
292 2 0.0577159 0.0283005 0.0639491 0.498392 0.0325326 2
293 0 0.343279 4.45356 0.0108588 0.374595 5039.84 52
293 0 0.269032 1.6071 0.00505475 1.46455 2803.26 46
293 0 0.252423 0.0629105 0.00021196 2.74393 1696.86 41
293 0 0.188242 0.2418 0.00109267 -1.22723 1677.9 40
293 0 0.0845527 2.0341 0.0204861 2.22962 1591.24 37
293 0 0.0785621 3.87634 0.0428903 0.144512 1262.53 31
293 0 0.0697059 0.198848 0.00259083 -1.49544 834.93 24
293 0 0.0411968 2.36038 0.0521702 0.695523 486.477 23
293 0 0.0252667 1.24436 0.0473113 -0.367183 311.855 18
293 0 0.0221933 0.594608 0.0270162 2.32544 206.367 15
293 0 0.010892 0.659049 0.0627075 0.154242 105.158 13
293 0 0.00516419 0.847953 0.181553 2.19493 71.465 11
293 0 0.00450546 0.156535 0.046937 -0.495991 2.96015 6
293 0 0.00422593 0.284277 0.095354 -2.29485 2.33099 4
293 0 0.00181938 0.222783 0.191867 1.11114 1.39994 2
293 1 0.307475 52.379 0.325055 3.10906 7145.9 51
293 1 0.292412 0.55823 0.00539593 -0.257392 614.732 30
293 1 0.268064 1.07253 0.0113692 -2.06522 535.322 26
293 1 0.15836 0.471106 0.0085506 1.46028 378.192 21
293 1 0.0935026 0.292255 0.00906096 0.0950062 241.612 19
293 1 0.0435592 0.508335 0.0341386 -2.91816 68.3534 17
293 1 0.0410602 1.1003 0.081162 1.50541 58.9598 16
293 1 0.030231 1.6602 0.18101 -0.24369 38.1585 12
293 1 0.0224153 1.18399 0.212574 0.736791 16.8372 7
293 1 0.017587 0.822859 0.239123 -2.45254 5.91656 4
293 1 0.0115488 0.208699 0.121383 -1.08678 2.86246 3
293 1 0.00412913 0.161608 0.299211 0.0717968 0.474052 2
293 2 0.283246 0.328843 0.00398777 0.728915 838.906 38
293 2 0.240122 0.218044 0.00313126 2.76384 729.019 36
293 2 0.213799 0.541609 0.00876241 -0.985323 705.48 35
293 2 0.176517 7.95877 0.157191 -2.29935 638.425 34
293 2 0.107124 1.39605 0.0538965 -0.530362 150.214 24
293 2 0.0961251 0.582136 0.0264703 2.51085 104.972 22
293 2 0.0712248 1.6403 0.103393 -2.09358 89.3883 20
293 2 0.0530428 4.49639 0.424432 1.99165 48.061 15
293 2 0.0357544 1.77599 0.432047 -0.494641 6.91313 6
293 2 0.0277876 0.777532 0.428505 0.845602 1.06767 4
293 2 0.0114056 0.157782 0.370691 0.107533 0.0732174 2
293 3 0.322657 2.03437 0.0413204 -2.38737 260.564 18
293 3 0.144827 1.40295 0.0661784 -3.13699 126.722 16
293 3 0.110065 2.51563 0.167195 1.26325 86.7435 14
293 3 0.0671461 2.418 0.316266 -2.15316 31.1708 10
293 3 0.0637617 1.57241 0.316684 2.43573 7.78403 5
293 3 0.0432381 0.260729 0.113314 0.255206 1.05981 3
293 3 0.0352872 0.040557 0.0243575 -3.09547 0.315683 2
294 0 0.307403 2.45953 0.0155797 -2.3053 1726.61 39
294 0 0.300975 1.39194 0.00914664 2.20803 967.119 33
294 0 0.105602 0.273474 0.00516896 -1.16258 399.245 25
294 0 0.0649689 1.05236 0.0324991 1.5909 376.298 23
294 0 0.0524098 0.893297 0.0353445 0.025119 104.623 18
294 0 0.0466043 1.01803 0.0469561 -2.39053 79.9046 16
294 0 0.0364789 0.444345 0.0274736 2.395 51.3867 14
294 0 0.022112 0.0564634 0.0059221 -1.26403 12.0492 13
294 0 0.0200283 0.676234 0.0787713 1.31413 11.4276 11
294 0 0.00689649 0.440733 0.161843 0.175876 3.31337 8
294 0 0.00574157 0.819883 0.431463 -1.27471 1.83962 6
294 0 0.0042808 0.282519 0.35074 0.887904 0.382036 4
294 0 0.00282597 0.0965315 0.279605 -2.78039 0.152112 3
294 0 0.00273038 0.080269 0.334039 2.00641 0.0420961 2
294 1 0.271261 39.8994 0.449459 -0.505044 2825.51 57
294 1 0.204668 0.755288 0.0204754 2.73356 160.546 26
294 1 0.157358 0.63601 0.0228921 0.942602 126.505 23
294 1 0.0604627 1.69913 0.162882 2.17743 69.0561 18
294 1 0.0445068 0.641636 0.0998099 0.245736 21.482 11
294 1 0.0378274 0.15567 0.0316497 -0.775921 9.58188 9
294 1 0.024956 0.832239 0.264858 -1.60572 4.72751 7
294 1 0.016874 0.294677 0.188665 -0.707635 0.563114 3
294 1 0.00750773 0.10016 0.177643 1.8956 0.070129 2
294 2 0.215388 0.0838021 0.00172684 -2.73181 253.335 28
294 2 0.214297 0.0561155 0.00116421 2.2907 195.217 26
294 2 0.192764 0.428389 0.00989053 0.454297 166.901 24
294 2 0.0953856 0.404584 0.0190652 -1.07612 116.188 20
294 2 0.0719682 0.676205 0.0430498 2.84767 105.702 19
294 2 0.0529129 1.93457 0.175044 1.05701 83.3758 14
294 2 0.024248 1.58859 0.38021 -1.93895 16.573 5
294 2 0.0248236 1.03863 0.391751 -0.326649 7.12967 3
294 3 0.357138 0.1619 0.0020484 0.978801 749.292 27
294 3 0.323271 5.49745 0.0769817 -1.82212 725.145 26
294 3 0.266054 0.310743 0.00572803 1.90216 205.998 13
294 3 0.142974 0.424463 0.0146418 0.324578 128.28 11
294 3 0.107965 0.417058 0.019333 2.4348 112.315 8
294 3 0.0978351 2.05217 0.107048 -1.35182 100.497 7
294 3 0.0726463 0.487161 0.0383244 0.982853 7.96565 3
294 3 0.0150983 0.7563 0.297678 2.72531 1.44268 2
294 4 0.397326 9.67198 0.184285 2.48373 1193.4 62
294 4 0.369655 0.330653 0.00829916 -0.764116 429.62 48
294 4 0.300436 0.935005 0.0291158 -1.70971 377.583 46
294 4 0.252447 5.2055 0.197996 0.581774 246.01 42
294 4 0.131985 1.04809 0.0950733 -1.67027 74.4826 27
294 4 0.104172 2.68283 0.340324 -0.118185 50.5181 23
294 4 0.105491 0.784856 0.149024 1.21928 19.8046 15
294 4 0.0920218 0.541032 0.138333 2.67395 7.82294 13
294 4 0.0620982 0.679497 0.298786 1.51439 4.09049 9
294 4 0.0539711 0.449153 0.323974 -2.81693 1.13535 6
294 4 0.0286019 0.237037 0.477189 -0.0158602 0.397584 3
294 5 0.266511 0.26875 0.0235133 -2.0356 25.6556 13
294 5 0.227901 0.872901 0.0914557 1.72612 21.2678 12
294 5 0.154305 0.103813 0.0176783 -0.349878 7.80393 8
294 5 0.134159 0.624665 0.124471 -2.49644 6.0036 7
294 5 0.126597 0.120403 0.0290352 0.674831 1.82793 4
294 5 0.0880913 0.296405 0.105783 -1.02305 1.30418 3
295 0 0.374225 68.6982 0.281418 1.28066 14378.5 58
295 0 0.301481 0.20672 0.00146274 2.60741 779.655 28
295 0 0.17308 5.68205 0.0701142 0.984676 749.48 27
295 0 0.124991 0.208668 0.00383432 2.47244 162.104 18
295 0 0.0780445 1.2981 0.0383466 0.924495 114.679 16
295 0 0.0732509 0.267727 0.00876236 -1.89459 64.1931 13
295 0 0.0462193 0.394739 0.020656 2.36335 53.3807 12
295 0 0.0415321 0.620967 0.0369231 -2.74904 44.1185 11
295 0 0.0326348 0.253786 0.0199406 -1.41098 25.4797 9
295 0 0.0304886 0.907928 0.0779132 1.07157 20.9109 8
295 0 0.0102294 1.00452 0.278634 1.15853 4.95402 6
295 0 0.00647808 0.728086 0.442081 2.98742 1.41383 4
295 0 0.00408892 0.286303 0.49364 1.03266 0.162013 2
295 1 0.390555 2.16543 0.0817996 0.543312 95.1608 19
295 1 0.236 1.00748 0.0685812 1.2617 36.8946 16
295 1 0.216718 0.370501 0.0294691 2.81772 16.5766 13
295 1 0.136105 0.12424 0.0162116 -2.25768 10.8322 11
295 1 0.111529 0.203957 0.033012 -1.14251 9.73405 10
295 1 0.0879429 1.84606 0.391738 0.913315 8.23244 9
295 1 0.0574017 0.701433 0.37488 1.99691 1.09896 6
295 1 0.0340209 0.100718 0.145285 0.982722 0.116541 3
295 1 0.0245738 0.0707024 0.165192 -0.724671 0.0485967 2
295 2 0.312219 1.62417 0.109526 2.88735 95.8241 24
295 2 0.200934 1.95864 0.230339 -1.15254 41.8759 20
295 2 0.185459 1.28115 0.211602 -2.6804 13.9853 12
295 2 0.118149 1.26515 0.415415 0.33848 3.82467 8
295 2 0.060453 0.305038 0.334744 0.451481 0.516466 4
295 2 0.0654378 0.234441 0.357208 -0.954771 0.181852 3
295 2 0.0545309 0.0631679 0.179662 -2.3085 0.0182196 2
295 3 0.253038 0.455373 0.0381141 -0.74902 29.2487 15
295 3 0.183585 0.0204812 0.00245639 -1.84247 14.7826 12
295 3 0.128543 1.63375 0.280076 2.99081 14.5754 11
295 3 0.0593258 0.717157 0.369954 -2.2792 3.37278 7
295 3 0.0569891 0.0585359 0.0498921 -1.2253 1.20933 4
295 3 0.047131 0.0557493 0.0604705 0.639333 0.716771 3
295 3 0.024984 0.19399 0.422485 -2.01895 0.628064 2
295 4 0.271318 0.329264 0.0517295 -2.83522 21.5164 7
295 4 0.204802 0.992927 0.217626 -0.891898 4.07356 6
295 4 0.103875 0.00983803 0.00543377 0.676175 0.236233 4
295 4 0.0451836 0.196517 0.250887 -1.99237 0.217332 3
295 4 0.0218119 0.0987346 0.348567 -1.51187 0.0182196 2
296 0 0.348752 0.253775 0.00131081 0.232479 403.547 25
296 0 0.337255 0.00899289 4.80972e-05 3.10261 339.694 24
296 0 0.232925 0.5893 0.00456363 1.14922 338.012 23
296 0 0.212743 0.643712 0.00548286 -1.9413 255.296 21
296 0 0.116707 0.524232 0.00818423 2.16315 171.097 19
296 0 0.104293 0.964411 0.016987 -2.12631 134.274 18
296 0 0.0866496 0.176955 0.00381628 0.236044 74.1902 16
296 0 0.0781993 1.01538 0.0243557 2.9634 60.6883 15
296 0 0.0215375 0.0595467 0.00531549 0.817025 17.599 12
296 0 0.0175744 0.123629 0.0135968 2.62088 16.8454 11
296 0 0.0106302 0.689422 0.127082 -0.86107 15.5226 10
296 0 0.00852728 0.781895 0.205828 1.98977 7.44072 8
296 0 0.00655677 0.579938 0.250001 -2.81801 1.45478 6
296 0 0.00217359 0.0941163 0.163183 -0.482485 0.100666 3
296 0 0.00189267 0.0652579 0.155281 1.87548 0.0462272 2
296 1 0.244555 0.0933573 0.00126882 -0.300215 613.735 26
296 1 0.239271 0.203067 0.00282443 -1.51468 591.191 25
296 1 0.183362 8.7952 0.160084 1.57185 567.843 24
296 1 0.127062 0.286676 0.00896442 0.365359 97.4911 15
296 1 0.0662875 0.181491 0.0109767 -0.171353 87.242 13
296 1 0.0482317 1.13067 0.0950263 1.627 83.3503 12
296 1 0.0464514 3.91413 0.377339 -3.07531 47.1113 9
296 1 0.0256424 0.541732 0.151933 2.70481 8.66125 6
296 1 0.0130921 0.584764 0.378761 -2.30142 5.84742 5
296 1 0.00652381 0.089766 0.187821 -0.668365 1.5855 3
296 1 0.00499678 0.0401288 0.134973 2.38902 1.17518 2
296 2 0.364661 0.159553 0.00234462 -2.93177 952.219 55
296 2 0.336386 2.36243 0.037722 1.64599 939.296 54
296 2 0.214442 10.2631 0.266029 0.270814 679.228 46
296 2 0.17075 0.458845 0.0203493 -0.990674 166.65 30
296 2 0.130778 0.933357 0.0551432 3.14053 148.941 28
296 2 0.0936133 0.078125 0.00682436 -2.15803 119.404 24
296 2 0.0973647 5.04756 0.426491 -0.576368 117.706 23
296 2 0.0480909 0.75978 0.226582 3.13234 20.2294 13
296 2 0.0451845 0.458103 0.187999 1.35063 12.8706 8
296 2 0.032455 0.678724 0.47751 0.209059 9.5605 6
296 2 0.0125626 0.0943391 0.32817 2.82149 0.0182196 2
296 3 0.255048 0.484399 0.0117499 -1.54559 250.541 24
296 3 0.176719 0.179928 0.00637322 3.05036 184.268 22
296 3 0.128366 1.14539 0.0561877 -0.196513 178.093 21
296 3 0.100792 0.676669 0.0447888 -2.21772 135.047 18
296 3 0.0944425 0.365573 0.027035 1.53959 105.174 15
296 3 0.0557199 1.03365 0.13316 -1.1836 96.933 14
296 3 0.0531725 0.714242 0.111217 -3.09236 71.5834 12
296 3 0.0413645 0.0658799 0.0148366 0.187275 3.79601 10
296 3 0.0278381 0.64003 0.217396 -2.20295 3.45582 9
296 3 0.0234437 0.526869 0.271521 3.06267 1.48024 8
296 3 0.0200727 0.33469 0.276532 -1.64593 0.466573 6
296 3 0.0121696 0.217092 0.408938 1.4312 0.101476 4
296 3 0.00790805 0.0833798 0.408927 -2.57453 0.0100488 2
296 4 0.343546 2.32981 0.31645 1.79272 45.7574 14
296 4 0.236247 0.263607 0.0760834 -2.44524 8.61752 10
296 4 0.212422 1.42861 0.494162 -0.489867 7.18189 9
296 4 0.11904 0.071068 0.0866742 2.97067 2.14318 3
296 4 0.089329 0.259869 0.462269 0.937198 1.70364 2
297 0 0.285002 7.12882 0.0647687 2.35222 954.369 21
297 0 0.156869 0.0476167 0.000840415 -0.312602 122.718 14
297 0 0.0704596 0.598657 0.0235436 1.94583 119.926 13
297 0 0.0604244 4.43142 0.208056 3.12404 101.77 12
297 0 0.0309088 1.2809 0.148446 -2.71016 10.9329 6
297 0 0.0136652 0.236734 0.0728727 0.579998 1.18393 5
297 0 0.00422387 0.223974 0.240585 1.79835 0.188773 4
297 0 0.00184198 0.0868835 0.281808 -1.02044 0.0231065 3
297 0 0.00116868 0.0238125 0.169501 -0.091594 0.00277829 2
297 1 0.267271 0.607234 0.00784523 -0.0929472 375.871 18
297 1 0.262305 0.798063 0.010588 2.08614 311.23 15
297 1 0.20262 1.08075 0.0187607 -1.54633 243.961 13
297 1 0.108546 0.816938 0.0269755 0.707933 172.96 11
297 1 0.0524485 0.820043 0.0575895 0.248124 46.3215 8
297 1 0.0202723 0.50007 0.0964101 0.56251 18.888 7
297 1 0.0202327 0.20863 0.0446008 -0.699508 14.7666 6
297 1 0.0140401 0.913478 0.294549 -2.39407 12.7999 5
297 1 0.0118843 0.435512 0.235172 2.44088 1.39511 3
297 1 0.00740243 0.0965672 0.109459 -0.0306079 0.531881 2
297 2 0.367477 0.295219 0.00325876 -2.24805 674.044 23
297 2 0.180541 0.0456305 0.00102857 1.37584 483.778 20
297 2 0.166603 0.365704 0.00894134 -0.400779 481.248 19
297 2 0.151358 2.71102 0.0736103 -1.94737 368.018 18
297 2 0.146068 0.559123 0.0169782 3.07917 180.087 12
297 2 0.0854974 7.13198 0.376084 0.24695 159.27 11
297 2 0.0773164 5.06768 0.473565 -1.13182 44.6299 6
297 3 0.350252 0.387487 0.0465774 -2.16672 35.719 13
297 3 0.298881 0.00743921 0.00109911 1.24465 23.6599 11
