# event jet log1overDelta logkt z Delta kt
52 0 3.77484 -0.992669 0.0310948 0.0229409 0.370586
52 0 3.87313 0.492525 0.156349 0.0207933 1.63644
52 0 3.97273 -0.493569 0.0763717 0.018822 0.610444
52 0 4.94393 -0.161667 0.304343 0.00712657 0.850724
52 0 5.17753 -2.72921 0.042399 0.00564191 0.0652711
52 0 5.41864 -1.63388 0.16849 0.00443317 0.19517
52 0 5.84092 -1.24119 0.457767 0.00290618 0.289041
53 0 1.39281 3.52874 0.355488 0.248377 34.0811
53 0 1.73612 0.65992 0.0441056 0.176204 1.93464
53 0 1.90016 -1.00779 0.0102574 0.149545 0.365026
53 0 3.42061 0.879328 0.312899 0.0326925 2.40928
53 0 4.1073 -0.0238696 0.366739 0.0164521 0.976413
54 0 1.515 1.92822 0.0851235 0.219809 6.87726
54 0 2.31784 2.59328 0.403717 0.0984862 13.3736
55 0 1.26268 -1.56789 0.00142893 0.282894 0.208485
55 0 1.33126 2.02535 0.0556358 0.264144 7.57875
55 0 1.95336 1.41335 0.0594796 0.141797 4.10969
55 0 2.64659 0.769043 0.0664018 0.0708928 2.1577
55 0 2.75001 1.04607 0.104044 0.0639269 2.84643
56 0 1.46579 1.38497 0.0406304 0.230894 3.99471
56 0 1.46883 -3.26882 0.000404638 0.230194 0.0380514
56 0 2.11403 2.96007 0.390909 0.12075 19.2993
56 0 2.30665 1.6916 0.218677 0.099594 5.42816
57 0 0.963361 2.32549 0.0830824 0.381608 10.2317
57 0 1.23257 0.82995 0.0265687 0.291542 2.2932
57 0 1.64581 2.35965 0.190258 0.192856 10.5873
58 0 1.11171 2.74941 0.144431 0.328994 15.6333
58 0 1.61897 3.09582 0.394574 0.198102 22.1053
58 0 3.15081 0.52124 0.229712 0.0428176 1.68411
58 0 3.491 0.644857 0.474145 0.0304705 1.90571
59 0 0.956399 3.98188 0.410747 0.384274 53.6179
59 0 1.17888 3.28507 0.429783 0.307623 26.7107
59 0 1.39203 1.3486 0.134057 0.24857 3.85204
59 0 3.0177 0.814994 0.461265 0.0489134 2.25916
60 0 1.06498 -2.19677 0.000965518 0.344736 0.111162
60 0 1.19017 -0.574028 0.00554934 0.30417 0.563252
60 0 1.99158 2.08483 0.177408 0.136479 8.04324
60 0 2.48787 1.70104 0.241308 0.0830868 5.47965
60 0 2.88389 -4.03466 0.00152585 0.0559169 0.0176918
61 0 1.0275 0.402179 0.0124783 0.3579 1.49508
61 0 4.29217 0.311636 0.30207 0.0136752 1.36566
62 0 1.17906 2.86023 0.138704 0.307567 17.4656
62 0 1.64881 2.66189 0.211151 0.192279 14.3234
62 0 1.9026 1.58653 0.117638 0.14918 4.88678
62 0 2.28845 0.0192379 0.0409074 0.101423 1.01942
