# event jet log1overDelta logkt z Delta kt
200 0 2.90649 1.1107 0.303207 0.0546674 3.03649
200 0 3.2182 -2.80271 0.0118698 0.0400268 0.0606458
200 0 3.62593 0.458502 0.47097 0.0266243 1.5817
200 0 3.68725 -2.09699 0.0735022 0.0250408 0.122826
200 0 3.84148 -1.54679 0.160466 0.0214619 0.21293
200 0 4.71853 -1.99028 0.294875 0.00892826 0.136658
201 0 1.11674 0.000101514 0.150195 0.327346 1.0001
201 0 1.62905 0.191862 0.356183 0.196116 1.2115
201 0 1.88162 -3.48081 0.018093 0.152343 0.0307823
201 0 2.14956 -0.939257 0.3059 0.116535 0.390918
201 0 3.14835 -1.86847 0.472374 0.0429229 0.15436
203 0 1.07166 -0.634081 0.0743648 0.342439 0.530423
203 0 1.31096 -1.7408 0.0337378 0.26956 0.17538
203 0 1.67524 -2.4856 0.0238602 0.187262 0.0832758
203 0 1.79959 0.290598 0.443644 0.165367 1.33723
203 0 1.90611 -1.47421 0.151878 0.148657 0.228959
203 0 2.74992 -2.65542 0.127779 0.0639331 0.0702694
204 0 1.11609 2.55024 0.249424 0.327558 12.8102
204 0 1.45064 0.140753 0.0417243 0.234419 1.15114
204 0 1.74543 2.12041 0.423013 0.174571 8.33456
204 0 2.35491 -1.35606 0.0416912 0.0949024 0.257674
204 0 2.4671 -0.265971 0.144709 0.0848308 0.766461
204 0 2.58755 -2.06691 0.031517 0.0752044 0.126576
204 0 3.10945 -0.0304269 0.420282 0.0446254 0.970031
204 0 3.74845 -3.59388 0.0389265 0.0235543 0.0274915
204 0 3.70996 -2.61446 0.103784 0.0244784 0.0732073
209 0 1.02659 0.798054 0.150689 0.358227 2.22121
209 0 1.09171 -0.46393 0.0536069 0.335642 0.628807
209 0 1.25019 -0.0235582 0.102939 0.286452 0.976717
209 0 1.9149 0.301247 0.308671 0.147356 1.35154
209 0 2.00808 -3.04254 0.0173018 0.134246 0.0477135
209 0 1.98795 0.0951111 0.396877 0.136976 1.09978
209 0 2.60624 -1.62252 0.21913 0.0738118 0.1974
209 0 3.8635 -2.51883 0.402586 0.0209944 0.0805535
210 0 1.27029 4.19162 0.378721 0.280751 66.1296
210 0 1.71335 -1.20139 0.00431791 0.180261 0.300776
210 0 1.83871 -0.297543 0.0121363 0.159023 0.742641
210 0 1.95442 2.37093 0.198843 0.141646 10.7074
210 0 2.70603 1.24491 0.170682 0.0668014 3.47263
210 0 3.52242 1.07043 0.391061 0.0295278 2.91664
210 0 3.60117 0.458393 0.376727 0.0272918 1.58153
210 0 4.09945 -0.393597 0.424358 0.0165819 0.674626
210 0 4.78996 -2.70062 0.146399 0.00831278 0.0671638
210 0 5.23374 -2.64584 0.282361 0.00533355 0.070946
211 0 0.969434 -0.663496 0.0597855 0.379298 0.515048
211 0 1.25768 -0.189081 0.135708 0.284313 0.82772
211 0 1.58107 -0.826254 0.114595 0.205756 0.437686
211 0 1.95265 -2.20404 0.0473059 0.141897 0.110357
211 0 2.3582 -3.49834 0.0204165 0.0945901 0.0302475
211 0 2.44498 -3.23958 0.0294441 0.086728 0.0391802
211 0 2.5101 -1.94373 0.118277 0.0812603 0.143169
212 0 1.00101 0.0670126 0.0447523 0.367509 1.06931
212 0 1.3625 -0.308033 0.0462147 0.256019 0.734891
212 0 1.59684 -0.256398 0.0644422 0.202535 0.773834
212 0 1.6058 0.714482 0.183299 0.200729 2.04313
212 0 2.14588 0.882335 0.454929 0.116965 2.41653
212 0 2.16864 -1.94003 0.0507734 0.114333 0.143699
212 0 2.84164 -1.18956 0.222011 0.0583298 0.304355
212 0 3.13928 -1.06025 0.437251 0.0433138 0.346369
212 0 4.21055 -3.6155 0.176165 0.0148382 0.0269033
215 0 1.06113 -1.63189 0.0101477 0.346065 0.19556
215 0 1.31809 -1.23589 0.0196824 0.267645 0.290576
215 0 1.75833 0.596203 0.194792 0.172332 1.81521
215 0 1.91214 -0.792666 0.070327 0.147764 0.452637
215 0 2.31815 -2.99943 0.0124946 0.0984552 0.0498155
215 0 2.56248 -2.27656 0.0332829 0.0771131 0.102637
215 0 2.81441 -0.260917 0.332352 0.0599401 0.770345
215 0 2.95189 -0.496882 0.45109 0.0522411 0.608425
215 0 3.50509 -2.08967 0.290588 0.030044 0.123728
215 0 4.11225 -3.11084 0.270749 0.0163709 0.0445637
220 0 0.962721 -1.42567 0.00680601 0.381852 0.240347
220 0 1.11852 0.344237 0.0470021 0.326764 1.41091
220 0 1.58475 -0.623453 0.02987 0.205 0.53609
220 0 1.71051 -0.208823 0.0528137 0.180774 0.811539
220 0 1.92134 -1.56417 0.0177492 0.146411 0.209262
220 0 2.3487 0.763925 0.284196 0.0954936 2.14669
220 0 2.50772 0.156741 0.253467 0.0814536 1.16969
220 0 3.00299 -2.22349 0.0515488 0.0496382 0.10823
220 0 3.31966 -1.26361 0.194786 0.0361652 0.282632
220 0 3.6497 -2.02103 0.157774 0.0259989 0.132519
220 0 4.46793 -2.42252 0.284175 0.011471 0.0886977
221 0 1.17301 -5.07827 0.000854557 0.309434 0.0062307
221 0 1.92141 -0.898099 0.118096 0.146401 0.407343
221 0 2.15436 -0.327672 0.29891 0.115977 0.720599
221 0 2.97827 -3.82475 0.0294311 0.050881 0.0218239
221 0 3.97467 -2.6306 0.271098 0.0187855 0.0720356
223 0 1.16771 -1.21743 0.0425604 0.311079 0.295989
223 0 1.39821 -0.668617 0.096658 0.24704 0.512417
223 0 1.61221 -0.295445 0.192428 0.199447 0.7442
223 0 2.11058 -1.23275 0.153615 0.121167 0.291491
223 0 3.3405 -3.20898 0.0860486 0.0354191 0.0403977
223 0 3.70783 -2.11052 0.407734 0.0245307 0.121175
225 0 1.35649 -0.881472 0.0675165 0.257564 0.414173
225 0 1.68331 -0.999494 0.0892164 0.185758 0.368066
225 0 1.86499 -1.37958 0.0802651 0.154898 0.251683
225 0 2.15515 -0.493683 0.282774 0.115886 0.610374
225 0 2.51917 -2.46948 0.0786656 0.0805261 0.0846288
228 0 0.999521 -2.84151 0.00368184 0.368056 0.0583373
228 0 1.51392 -0.153987 0.090731 0.220045 0.857283
228 0 1.57054 -1.6953 0.0226081 0.207934 0.183543
228 0 2.16417 -1.37293 0.0577908 0.114845 0.253364
228 0 2.06446 0.489607 0.357493 0.126887 1.63167
228 0 2.35264 -0.323748 0.329076 0.0951176 0.723432
228 0 3.58118 -2.53347 0.183864 0.0278428 0.0793828
228 0 5.66531 -4.00135 0.417225 0.00346407 0.018291
230 0 0.980417 -0.526033 0.0247627 0.375155 0.590945
230 0 1.1218 0.0607302 0.0524845 0.325693 1.06261
230 0 1.46916 1.00675 0.201792 0.230119 2.73669
230 0 1.93559 -0.133359 0.128844 0.14434 0.875151
230 0 2.08251 -1.0572 0.0679736 0.124617 0.347426
230 0 2.46405 -0.68015 0.155679 0.0850896 0.506541
230 0 2.90996 -1.62531 0.111907 0.0544777 0.19685
230 0 3.43157 -1.13022 0.348288 0.032336 0.322961
230 0 4.09013 -2.55879 0.247434 0.0167371 0.0773983
231 0 0.976575 1.2777 0.32727 0.376599 3.58837
231 0 1.16482 0.203905 0.199182 0.311978 1.22618
231 0 1.51243 -1.4904 0.0646901 0.220374 0.225284
231 0 1.77881 0.122467 0.451668 0.168838 1.13028
232 0 1.1968 0.0382758 0.046645 0.30216 1.03902
232 0 1.26428 -0.111051 0.0450058 0.282442 0.894893
232 0 1.68414 0.181207 0.0960572 0.185605 1.19866
232 0 1.77619 -1.09603 0.0324818 0.169281 0.334194
232 0 1.9193 -0.756991 0.0543457 0.14671 0.469076
232 0 2.18976 0.661004 0.310645 0.111944 1.93674
232 0 2.98348 -0.428154 0.3353 0.0506166 0.651711
232 0 3.54901 -1.55951 0.286455 0.0287532 0.210239
233 0 1.00807 1.03261 0.312221 0.364921 2.80837
233 0 1.00934 0.698261 0.325307 0.36446 2.01025
233 0 1.38614 0.286648 0.464608 0.250038 1.33196
233 0 1.99055 -1.24955 0.341526 0.136621 0.286634
233 0 3.16198 -3.32364 0.21029 0.042342 0.0360214
236 0 0.93192 -0.155467 0.0123735 0.393797 0.856016
236 0 1.25348 -0.152555 0.017329 0.285511 0.858512
236 0 1.68804 -0.381083 0.0216692 0.184882 0.683121
236 0 2.21365 1.34474 0.210367 0.1093 3.8372
236 0 2.42981 -2.70768 0.00574739 0.0880537 0.0666912
236 0 3.09615 -0.736943 0.0807641 0.0452229 0.478575
236 0 3.53828 -1.05453 0.0995111 0.0290632 0.348356
236 0 3.83992 -0.671795 0.219077 0.0214953 0.510791
236 0 4.67313 -1.09402 0.423126 0.00934298 0.334866
237 0 1.03517 2.19801 0.165566 0.355167 9.0071
237 0 1.12718 -1.74272 0.00422677 0.323945 0.175043
237 0 1.64593 0.00283128 0.0408506 0.192833 1.00284
237 0 1.99979 -1.13109 0.0195206 0.135364 0.322681
237 0 2.20014 -1.63931 0.0146324 0.110788 0.194114
237 0 2.24715 -0.50841 0.0482198 0.1057 0.601451
237 0 2.67967 0.351773 0.184504 0.0685855 1.42159
237 0 3.273 -0.371263 0.198703 0.0378925 0.689862
237 0 3.50486 -0.0965427 0.411517 0.0300511 0.907971
237 0 3.96038 -1.36068 0.311504 0.0190558 0.256486
237 0 5.75538 -3.6648 0.271929 0.0031657 0.0256094
238 0 0.938125 0.992938 0.12809 0.391361 2.69915
238 0 1.00079 -1.12053 0.0188819 0.367588 0.326106
238 0 1.51593 -1.16783 0.0307203 0.219604 0.311041
238 0 1.86561 -2.00362 0.01949 0.154802 0.134847
238 0 1.99918 -1.3611 0.0431924 0.135446 0.256377
238 0 2.21534 0.424845 0.33382 0.109116 1.52935
238 0 3.03959 -1.08589 0.252188 0.0478547 0.337602
238 0 3.3223 -2.69165 0.0898085 0.0360697 0.0677687
239 0 1.07947 1.24504 0.457385 0.339774 3.47306
239 0 1.32921 -1.48236 0.0705965 0.264687 0.2271
239 0 2.00237 -0.31207 0.479762 0.135015 0.73193
239 0 2.29464 -1.38877 0.420868 0.100798 0.249382
239 0 2.89148 -2.38856 0.4857 0.0554943 0.0917618
240 0 1.34772 0.436498 0.0440804 0.259833 1.54728
240 0 1.67262 -1.64181 0.0079851 0.187755 0.193629
240 0 2.11132 0.187497 0.0777176 0.121078 1.20623
240 0 2.30958 -2.52797 0.00679897 0.0993034 0.079821
240 0 2.81246 0.268641 0.185473 0.0600568 1.30818
240 0 2.97825 0.0895346 0.22466 0.0508817 1.09367
240 0 3.48581 0.00875868 0.443999 0.030629 1.0088
240 0 3.77374 -3.76372 0.0244899 0.022966 0.0231973
241 0 1.4319 0.501184 0.0998461 0.238854 1.65067
241 0 1.6581 0.381154 0.123193 0.190501 1.46397
241 0 1.91435 -0.435206 0.0802318 0.147438 0.647131
241 0 2.33411 -0.415334 0.135384 0.0968968 0.66012
241 0 2.82072 -0.270801 0.294241 0.059563 0.762768
241 0 3.06744 -0.344001 0.49585 0.0465402 0.708928
241 0 3.31609 -1.61328 0.354416 0.0362946 0.199234
243 0 1.07836 -0.158025 0.114804 0.340152 0.853828
243 0 1.29334 -0.329857 0.135043 0.274353 0.719027
243 0 1.37027 0.262076 0.304479 0.254039 1.29962
243 0 2.38727 -0.905869 0.376347 0.0918799 0.40419
243 0 3.04339 -2.20784 0.316339 0.0476729 0.109937
244 0 0.954951 4.20563 0.461943 0.384831 67.0626
244 0 1.53142 -1.95917 0.00321196 0.216228 0.140976
244 0 2.30868 -2.77269 0.00310752 0.0993919 0.0624934
244 0 2.5419 -1.10848 0.0207873 0.0787169 0.330059
244 0 2.60476 -0.26323 0.0526324 0.0739207 0.768565
244 0 3.04342 -1.03344 0.0398772 0.0476718 0.35578
244 0 3.29786 -1.03527 0.0534683 0.0369621 0.35513
244 0 3.86169 0.241245 0.355791 0.0210324 1.27283
244 0 3.89997 -2.38708 0.0414313 0.0202425 0.0918979
244 0 4.47119 -0.685555 0.419509 0.0114337 0.503811
244 0 5.07246 -2.88523 0.14614 0.00626697 0.055842
246 0 0.924248 -0.882402 0.0171914 0.39683 0.413788
246 0 0.94772 -0.553188 0.0248862 0.387624 0.575113
246 0 1.09693 -1.35048 0.01334 0.333894 0.259115
246 0 1.70929 1.12062 0.294693 0.180994 3.06676
246 0 2.10284 0.452122 0.317045 0.122109 1.57164
246 0 2.37109 -1.23547 0.112281 0.093379 0.290699
246 0 2.53053 -0.783401 0.233056 0.079617 0.45685
246 0 3.22954 -1.26777 0.376562 0.0395755 0.281458
246 0 3.63123 -2.20977 0.351873 0.0264837 0.109726
248 0 1.02405 -0.152052 0.00882197 0.359137 0.858944
248 0 1.18568 -0.512587 0.00729497 0.30554 0.598944
248 0 1.2866 -0.334405 0.00971195 0.276209 0.715764
248 0 1.43843 -2.27916 0.00163264 0.237299 0.102371
248 0 1.75503 0.998479 0.0594563 0.172902 2.71415
248 0 2.35462 0.843411 0.0985968 0.0949298 2.32428
248 0 2.61677 1.32466 0.229934 0.0730383 3.76091
248 0 3.05457 -0.0132797 0.121377 0.0471432 0.986808
248 0 3.13476 1.06384 0.439397 0.0435102 2.89748
248 0 3.62775 -0.755142 0.208119 0.0265759 0.469944
248 0 3.68155 -0.166273 0.499753 0.0251839 0.846815
248 0 4.99239 -3.57173 0.122995 0.00678943 0.0281072
248 0 5.30074 -2.73863 0.439148 0.00498792 0.0646589
249 0 1.69063 -0.686337 0.00530019 0.184403 0.503417
249 0 2.02597 -0.677661 0.00751618 0.131865 0.507803
249 0 2.67651 -1.05858 0.00991645 0.0688028 0.346948
249 0 2.80108 0.00373837 0.0328186 0.0607443 1.00375
249 0 3.50474 -1.47822 0.0155811 0.0300546 0.228044
249 0 3.71704 -1.28335 0.0237822 0.0243058 0.277108
249 0 4.62717 -0.370981 0.150731 0.00978236 0.690057
249 0 4.95112 -0.895132 0.145281 0.00707549 0.408554
249 0 5.82652 -1.77492 0.169232 0.00294831 0.169497
249 0 6.10505 -2.8699 0.0900376 0.00223157 0.0567048
249 0 6.58325 -2.34279 0.270395 0.00138334 0.0960589
250 0 1.09274 -0.458079 0.00517639 0.335296 0.632498
250 0 1.32396 0.107784 0.0115426 0.26608 1.11381
250 0 1.5447 -1.08889 0.00440047 0.213375 0.33659
250 0 1.55631 -2.06178 0.00169013 0.210912 0.127227
250 0 2.08734 0.227654 0.0284161 0.124016 1.25565
250 0 2.30033 -2.01247 0.00385219 0.100226 0.133658
250 0 2.67285 -0.953136 0.0161893 0.0690551 0.38553
250 0 2.73387 -1.80858 0.00743522 0.0649674 0.163886
250 0 2.81003 -1.36036 0.0126551 0.0602031 0.25657
250 0 3.23581 1.75435 0.441942 0.0393283 5.77971
250 0 3.80035 -3.60649 0.00654152 0.0223628 0.0271469
250 0 3.82705 0.268804 0.325943 0.0217738 1.3084
250 0 4.33846 -0.226487 0.491412 0.0130566 0.79733
250 0 5.16554 -2.80191 0.168182 0.00570999 0.0606939
254 0 1.13513 -2.08593 0.00250433 0.321382 0.124191
254 0 1.38909 0.562497 0.0456768 0.249302 1.75505
254 0 1.51504 -1.654 0.00591645 0.219799 0.191284
254 0 1.70874 0.328362 0.052419 0.181094 1.38869
254 0 2.20416 -1.54227 0.0139831 0.110343 0.213895
254 0 2.66482 0.245583 0.134312 0.069612 1.27837
254 0 2.69631 -0.635577 0.0663349 0.0674538 0.52963
254 0 3.36481 -0.0441766 0.250441 0.0345684 0.956785
254 0 3.59254 -1.66225 0.0831916 0.0275283 0.189711
254 0 3.84409 -0.411168 0.407722 0.0214058 0.662876
254 0 4.99657 -2.01943 0.436403 0.00676113 0.13273
255 0 1.02782 2.94917 0.36467 0.357785 19.09
255 0 1.29068 0.472797 0.0627413 0.275085 1.60448
255 0 1.74463 -0.967248 0.0249683 0.174709 0.380128
255 0 2.1184 -0.204165 0.0797976 0.120224 0.815328
255 0 3.38539 0.237317 0.478725 0.0338646 1.26784
257 0 1.28439 -0.0785585 0.0762274 0.276819 0.924448
257 0 1.29825 -0.952414 0.0348771 0.27301 0.385809
257 0 1.53334 -1.27094 0.0332405 0.215814 0.280569
257 0 1.72914 -0.0551597 0.140787 0.177436 0.946334
257 0 2.00949 0.553316 0.397989 0.134057 1.73901
257 0 2.47183 -0.278345 0.456898 0.08443 0.757036
257 0 3.56548 -2.48115 0.277484 0.0282833 0.0836472
258 0 0.968075 -0.646303 0.0335245 0.379813 0.523979
258 0 1.38248 -2.08987 0.0123937 0.250956 0.123703
258 0 1.57106 -0.185947 0.101704 0.207825 0.830317
258 0 1.82599 0.69719 0.352387 0.161058 2.0081
258 0 2.48339 -0.282979 0.393983 0.0834598 0.753536
258 0 2.96926 -1.03522 0.49807 0.0513413 0.355147
258 0 3.18245 -2.46348 0.294358 0.0414838 0.0851382
260 0 1.11245 1.62023 0.277811 0.328754 5.05423
260 0 1.79819 0.143306 0.174344 0.165598 1.15408
260 0 1.84444 0.568782 0.337617 0.158114 1.76611
260 0 1.9411 -2.63312 0.0228414 0.143545 0.0718543
260 0 2.2557 0.00669073 0.448361 0.1048 1.00671
260 0 2.71018 -1.8268 0.204677 0.0665249 0.160927
260 0 2.79346 -3.35893 0.0604299 0.0612091 0.0347723
260 0 3.49636 -2.58422 0.281862 0.0303076 0.0754546
260 0 4.45966 -4.33584 0.17843 0.0115663 0.0130909
262 0 1.0716 1.35198 0.290839 0.34246 3.86507
262 0 1.25352 -1.27671 0.0354622 0.285498 0.278953
262 0 1.76842 -0.756285 0.103404 0.170603 0.469407
262 0 2.13637 -1.17465 0.109611 0.118083 0.308927
262 0 2.52708 -3.36517 0.020353 0.0798916 0.0345562
262 0 2.765 -1.09883 0.254177 0.0629761 0.33326
262 0 3.40515 -1.62755 0.380924 0.033202 0.19641
267 0 0.926096 -0.102212 0.0144216 0.396097 0.902838
267 0 1.24685 -1.47227 0.00512363 0.287407 0.229404
267 0 1.76085 -0.129307 0.0329715 0.171899 0.878705
267 0 1.94411 -0.47109 0.0290944 0.143114 0.624321
267 0 1.99598 -0.715456 0.0247166 0.135881 0.488969
267 0 2.02064 0.265252 0.0692255 0.13257 1.30376
267 0 2.69175 1.29338 0.406744 0.0677622 3.64509
267 0 3.34853 -0.497455 0.220579 0.0351358 0.608076
267 0 3.48391 -2.36983 0.0498211 0.0306873 0.093497
267 0 3.61565 -1.17503 0.197568 0.0268993 0.30881
267 0 4.10565 -2.74045 0.0839956 0.0164793 0.0645414
267 0 4.28708 -2.22586 0.183922 0.013745 0.107975
269 0 1.32033 -0.798084 0.00492994 0.267046 0.450191
269 0 1.54065 -0.768012 0.00636359 0.214242 0.463934
269 0 1.57025 -1.21686 0.00421104 0.207993 0.296158
269 0 1.62415 -2.66748 0.00104624 0.197079 0.0694267
269 0 1.97616 -0.135447 0.0187306 0.1386 0.873326
269 0 2.42041 -1.28153 0.00946125 0.0888853 0.277613
269 0 2.54015 -2.78247 0.00240008 0.0788546 0.0618855
269 0 2.96411 -0.174007 0.0499124 0.0516062 0.840291
269 0 3.3982 0.6857 0.191555 0.0334335 1.98516
269 0 3.75494 -1.58944 0.0347931 0.0234019 0.20404
269 0 3.95389 0.799392 0.479416 0.0191799 2.22419
269 0 4.18225 -0.412929 0.344261 0.0152641 0.661709
269 0 4.95561 -2.68592 0.117185 0.00704378 0.0681583
269 0 5.62486 -2.04682 0.491147 0.00360706 0.129144
270 0 1.2115 -0.689938 0.073721 0.29775 0.501607
270 0 1.54512 0.729049 0.45862 0.213285 2.07311
270 0 2.01265 -2.15492 0.0755703 0.133635 0.115913
270 0 2.21402 -1.5178 0.189071 0.109261 0.219194
271 0 0.931768 2.4511 0.329804 0.393857 11.6011
271 0 1.0608 -0.0712599 0.0448764 0.346178 0.93122
271 0 1.23408 -0.130628 0.0526225 0.291103 0.877544
271 0 1.57139 0.423739 0.135244 0.207756 1.52766
271 0 2.02523 1.10618 0.486569 0.131963 3.0228
271 0 2.78329 -0.371329 0.461464 0.0618346 0.689817
271 0 3.17392 -1.47296 0.420845 0.0418394 0.229245
272 0 1.05645 -0.545115 0.0395597 0.347688 0.579775
272 0 2.05442 -1.04896 0.0674772 0.128167 0.350302
272 0 2.2784 -1.45268 0.0604557 0.102448 0.233943
272 0 2.52118 0.347931 0.496275 0.0803644 1.41613
272 0 2.54839 -3.19185 0.029377 0.0782074 0.0410956
273 0 1.12137 -3.64713 0.000183477 0.325832 0.0260658
273 0 1.28726 -1.54608 0.0017708 0.276026 0.213081
273 0 1.53442 -0.852348 0.00454502 0.21558 0.426413
273 0 1.62338 -2.55047 0.000913401 0.19723 0.0780453
273 0 2.27915 -0.371705 0.0155624 0.102371 0.689558
273 0 2.35611 -0.595351 0.0136509 0.094788 0.551369
273 0 2.44481 -1.46225 0.00635569 0.0867429 0.231715
273 0 2.74927 -0.436703 0.024184 0.0639743 0.646163
273 0 3.3138 -3.30706 0.00247031 0.0363775 0.0366236
273 0 3.45703 0.0817034 0.0846714 0.0315231 1.08513
273 0 3.46914 0.361208 0.123824 0.0311438 1.43506
273 0 3.57585 -0.379962 0.0749308 0.0279917 0.683887
273 0 4.45828 -2.43381 0.0251043 0.0115823 0.0877025
273 0 4.66005 0.0435256 0.375236 0.00946599 1.04449
273 0 4.9934 -0.632096 0.426518 0.0067826 0.531477
275 0 1.08534 -0.664127 0.0226451 0.337787 0.514723
275 0 1.37492 0.311361 0.0820879 0.252861 1.36528
275 0 1.69647 -0.245729 0.0706066 0.18333 0.782134
275 0 1.79367 0.0349525 0.110706 0.166348 1.03557
275 0 2.30655 0.71852 0.411448 0.0996043 2.0514
275 0 2.68014 -0.369802 0.341906 0.0685534 0.690871
275 0 3.15118 -0.882279 0.498388 0.0428015 0.413839
275 0 3.57277 -2.15848 0.422713 0.0280778 0.1155
276 0 1.18781 0.660432 0.0834048 0.304888 1.93563
276 0 1.31429 -0.278091 0.0403437 0.268665 0.757228
276 0 1.32212 -2.16586 0.00641523 0.266569 0.114651
276 0 1.63637 -0.171976 0.0648534 0.194686 0.841999
276 0 2.39733 -0.439762 0.113543 0.0909604 0.64419
276 0 2.39091 0.889682 0.480744 0.0915461 2.43435
276 0 2.69719 -2.30643 0.0514586 0.0673945 0.0996159
276 0 3.03479 -0.845827 0.327525 0.0480849 0.429202
276 0 3.56719 -1.37782 0.487203 0.0282351 0.252128
277 0 1.02594 -1.08968 0.0193678 0.358458 0.336325
277 0 1.14867 -0.927998 0.0262382 0.317058 0.395344
277 0 1.62688 -1.15251 0.0347071 0.196542 0.315844
277 0 1.82078 0.270134 0.180764 0.1619 1.31014
277 0 2.37502 0.192735 0.355141 0.0930124 1.21256
277 0 2.84813 -0.804885 0.325829 0.0579529 0.447139
278 0 1.4445 -0.34963 0.0613669 0.235865 0.704949
278 0 1.64331 -0.152962 0.0970884 0.19334 0.858163
278 0 1.69128 0.0657836 0.140118 0.184283 1.068
278 0 1.72553 -1.50999 0.0348785 0.178078 0.220912
278 0 2.18015 0.214272 0.318913 0.113025 1.23896
278 0 2.30598 -0.878625 0.178023 0.0996611 0.415354
278 0 2.72588 -1.74333 0.138803 0.0654886 0.174936
278 0 3.39218 -1.41783 0.434541 0.0336352 0.24224
278 0 4.65073 -3.76944 0.257581 0.00955463 0.023065
280 0 1.21874 -2.02227 0.0142294 0.295601 0.132354
280 0 1.88239 -0.0539456 0.200402 0.152226 0.947484
280 0 2.47513 -1.39664 0.118351 0.0841524 0.247426
280 0 2.76193 -0.449335 0.461072 0.0631699 0.638052
280 0 3.649 -2.52181 0.261457 0.026017 0.0803144
281 0 1.00049 -1.78509 0.0120703 0.367698 0.167783
281 0 1.41145 -0.516098 0.0655138 0.243788 0.596845
281 0 1.49448 -1.10673 0.0421862 0.224366 0.330638
281 0 1.94704 -0.710679 0.102835 0.142695 0.49131
281 0 2.23102 -1.3096 0.0836177 0.107419 0.269928
281 0 2.62391 -0.321238 0.363149 0.0725189 0.725251
281 0 3.39304 -2.6198 0.123545 0.0336064 0.0728176
282 0 1.14723 0.0531767 0.0597465 0.317514 1.05462
282 0 1.40768 -1.24169 0.0225851 0.24471 0.288896
282 0 1.9218 0.74501 0.281143 0.146344 2.10646
282 0 2.16578 -0.491099 0.145002 0.11466 0.611954
282 0 2.70352 -0.161004 0.403891 0.066969 0.851289
282 0 2.76435 -0.968196 0.321083 0.0630171 0.379768
282 0 3.31316 -2.15714 0.249339 0.0364011 0.115655
282 0 4.55522 -3.69407 0.247334 0.0105122 0.0248705
283 0 1.06041 -0.126557 0.0110991 0.346314 0.881124
283 0 1.14345 1.14527 0.0434492 0.318718 3.1433
283 0 1.42838 0.674201 0.0377037 0.239696 1.96247
283 0 1.83083 1.03299 0.0838455 0.160281 2.80945
283 0 2.31351 -0.019954 0.0517305 0.0989132 0.980244
283 0 2.72751 1.45389 0.360221 0.0653817 4.27975
283 0 2.90991 -0.715462 0.0771963 0.0544808 0.488966
283 0 3.26078 -0.515108 0.145166 0.0383583 0.597436
283 0 3.6655 -0.336727 0.304227 0.0255913 0.714104
283 0 4.0494 -1.49206 0.202162 0.0174329 0.22491
283 0 4.58894 -1.86504 0.299312 0.0101636 0.154891
284 0 1.24941 -0.339349 0.0671338 0.286675 0.712234
284 0 1.74305 0.572919 0.293482 0.174986 1.77344
284 0 2.39039 -0.139428 0.388894 0.0915935 0.869856
284 0 2.73931 -1.75236 0.179775 0.0646151 0.173363
284 0 4.61941 -4.49825 0.0922126 0.00985863 0.0111285
286 0 1.01369 1.36725 0.202734 0.362879 3.92453
286 0 1.3312 -0.664294 0.0457387 0.264159 0.514637
286 0 1.74092 -0.0120179 0.138527 0.175359 0.988054
286 0 2.05601 0.705608 0.451602 0.127963 2.02508
286 0 2.32119 -0.814721 0.234519 0.0981571 0.442763
286 0 2.46692 -0.527023 0.47253 0.0848458 0.59036
288 0 1.13334 -0.320398 0.0890819 0.321957 0.72586
288 0 1.77991 -0.575368 0.144658 0.168654 0.562498
288 0 2.42425 -1.62346 0.112914 0.0885442 0.197215
288 0 2.76749 -1.13645 0.291862 0.0628195 0.320955
288 0 3.36094 -1.82977 0.372943 0.0347026 0.160451
289 0 1.10241 0.0749171 0.110915 0.332071 1.07779
289 0 1.14151 0.824527 0.272544 0.319337 2.2808
289 0 1.45958 -2.19823 0.0250606 0.232335 0.111
289 0 1.5572 0.397549 0.377991 0.210726 1.48817
289 0 2.22164 -1.3723 0.201005 0.108431 0.253524
289 0 2.49714 -1.65677 0.249316 0.0823203 0.190754
289 0 2.88418 -2.98419 0.129669 0.0559004 0.0505804
290 0 0.97383 -0.117128 0.0237314 0.377634 0.889471
290 0 1.04143 0.470881 0.0467889 0.352951 1.6014
290 0 1.59049 1.34122 0.20228 0.203825 3.82371
290 0 1.72638 1.79802 0.458665 0.177928 6.03768
290 0 1.9572 0.724957 0.364323 0.141253 2.06464
290 0 2.65167 -0.388592 0.376905 0.0705334 0.678011
290 0 2.96576 -1.2212 0.360104 0.0515212 0.294877
290 0 3.55573 -2.39015 0.315403 0.0285606 0.091616
291 0 0.93766 0.108767 0.10618 0.391543 1.1149
291 0 1.26227 -0.243204 0.115479 0.283011 0.784112
291 0 1.95889 -0.856115 0.141871 0.141015 0.424809
291 0 2.07829 -1.04707 0.15379 0.125144 0.350963
291 0 2.88645 -1.02688 0.416044 0.055774 0.358121
291 0 3.50761 -2.03519 0.483721 0.0299685 0.130655
293 0 1.14962 -0.146826 0.0337222 0.316758 0.863444
293 0 1.69163 0.903976 0.171392 0.18422 2.4694
293 0 2.19965 1.15827 0.443042 0.110842 3.18441
293 0 2.58231 -0.232856 0.290019 0.0755995 0.792267
293 0 3.01619 -3.77925 0.018173 0.0489874 0.0228397
293 0 3.13873 -1.46503 0.21167 0.0433377 0.231072
294 0 0.949424 -1.29083 0.00507355 0.386964 0.275043
294 0 1.00635 -0.271044 0.0149658 0.365553 0.762583
294 0 1.58149 -0.559914 0.0202279 0.205668 0.571258
