# event jet log1overDelta logkt z Delta kt
89 0 1.39358 -3.15234 0.00274459 0.248185 0.042752
89 0 1.97785 -3.64981 0.00300162 0.138367 0.0259961
90 0 1.68694 -1.91143 0.00659127 0.185085 0.147869
90 0 2.74608 -4.06985 0.00221019 0.0641791 0.01708
92 0 1.32452 -1.54692 0.0194308 0.26593 0.212902
93 0 1.37987 -2.24082 0.00430969 0.251611 0.106371
94 0 1.48144 -0.991507 0.0263444 0.22731 0.371017
95 0 1.15629 -2.5571 0.00310054 0.314652 0.0775289
95 0 1.47241 -2.60668 0.00405974 0.229372 0.0737788
96 0 1.3668 -0.956769 0.0144791 0.254922 0.384132
96 0 1.57755 -3.26891 0.00179654 0.206479 0.0380478
96 0 1.91661 -3.79571 0.00149169 0.147105 0.0224669
96 0 2.19229 -1.5919 0.0178296 0.111661 0.203539
97 0 1.03037 -1.81665 0.00697609 0.356875 0.16257
97 0 1.07632 1.2037 0.150765 0.340849 3.33241
99 0 1.12957 -0.9189 0.0148739 0.323173 0.398958
99 0 1.55718 -3.46816 0.00180928 0.210729 0.0311742
99 0 1.54516 -0.183073 0.0477898 0.213279 0.832707
99 0 1.75479 -1.66706 0.0140327 0.172943 0.188802
99 0 1.95205 0.0338962 0.0949676 0.141983 1.03448
99 0 2.16617 0.581443 0.224699 0.114616 1.78862
99 0 2.28341 0.287126 0.242616 0.101936 1.33259
99 0 2.36657 -1.96176 0.0367317 0.093802 0.140611
99 0 2.81482 -0.436534 0.274381 0.0599152 0.646272
99 0 3.12137 -1.40719 0.194609 0.0440965 0.244831
99 0 3.72288 -1.7458 0.314275 0.0241642 0.174506
100 0 1.43609 -0.262261 0.0238804 0.237857 0.76931
100 0 1.9991 0.244892 0.0713182 0.135457 1.27748
100 0 2.17394 0.840126 0.165725 0.113729 2.31666
100 0 2.54159 1.00797 0.339183 0.0787409 2.74004
100 0 2.87171 -0.106936 0.234165 0.0566019 0.898583
100 0 3.11705 0.013281 0.440597 0.0442875 1.01337
100 0 3.21603 -0.810227 0.381637 0.0401141 0.444757
100 0 4.11993 -2.43608 0.299816 0.0162457 0.0875033
102 0 1.32483 -5.00417 0.000561017 0.265849 0.00670989
105 0 1.04781 -3.06853 0.00348202 0.350704 0.0464893
105 0 1.37541 -4.21125 0.0015464 0.252736 0.0148278
106 0 1.02012 0.404963 0.0922525 0.360553 1.49925
106 0 1.26232 -2.30169 0.00864398 0.282996 0.100089
107 0 1.34108 -3.70368 0.00146269 0.261564 0.0246327
107 0 1.43128 -2.96301 0.00336193 0.239003 0.0516632
108 0 1.09436 -3.21654 0.00269635 0.334754 0.0400937
108 0 1.88988 -3.87131 0.00311226 0.151089 0.0208311
109 0 0.968207 -3.66459 0.000389215 0.379763 0.0256147
109 0 2.8162 -3.80753 0.00214214 0.0598331 0.0222029
110 0 0.964766 -1.85789 0.00322509 0.381072 0.156002
110 0 1.36177 -1.1507 0.00976077 0.256207 0.316414
110 0 1.62521 -1.05751 0.0140794 0.196871 0.347321
110 0 2.08384 1.25461 0.228058 0.124451 3.50648
110 0 2.08547 -1.00257 0.03096 0.124249 0.366937
110 0 2.60267 0.661751 0.282969 0.0740754 1.93818
110 0 2.99968 0.0196016 0.30883 0.0498031 1.0198
110 0 4.77685 -1.79403 0.430826 0.00842246 0.166289
111 0 1.09568 0.549249 0.0554461 0.334314 1.73195
111 0 1.33126 0.767512 0.0922616 0.264145 2.1544
111 0 1.87827 -3.32407 0.00293542 0.152854 0.0360059
111 0 2.59874 -3.06058 0.00787546 0.0743672 0.0468606
112 0 0.9179 -1.3114 0.00926659 0.399357 0.269442
112 0 1.0619 -0.508563 0.0240953 0.345797 0.601359
112 0 1.78792 -1.62433 0.0167182 0.167309 0.197043
112 0 3.19338 -4.91755 0.00257436 0.0410328 0.00731701
113 0 1.06585 -3.94163 0.000661421 0.344436 0.0194165
113 0 1.53822 -4.6383 0.000528869 0.214764 0.0096741
114 0 1.10108 -1.29843 0.0127018 0.332512 0.27296
115 0 1.04491 -0.466163 0.0254352 0.351725 0.627405
115 0 1.41653 -1.26974 0.0169363 0.242554 0.280904
116 0 1.26146 -4.88603 0.000335891 0.283239 0.00755131
116 0 1.49213 -0.828763 0.0244522 0.224894 0.436589
117 0 1.77925 -2.17155 0.00762772 0.168765 0.114001
119 0 1.0128 0.274101 0.0528784 0.3632 1.31535
119 0 1.05379 -1.11526 0.0144875 0.348614 0.32783
119 0 1.38686 -3.83462 0.00135196 0.249858 0.0216096
119 0 1.88879 -2.21493 0.0112954 0.151255 0.109161
119 0 4.51639 -4.91038 0.010675 0.0109284 0.0073697
120 0 1.08871 0.927863 0.042916 0.33665 2.5291
120 0 1.16072 -0.915992 0.00762227 0.31326 0.40012
120 0 1.314 -1.54587 0.00476845 0.268744 0.213126
120 0 2.13284 0.658333 0.0984323 0.1185 1.93157
120 0 2.49704 -0.412319 0.0538679 0.0823286 0.662113
120 0 3.37194 -0.519851 0.122639 0.0343231 0.594609
120 0 3.75063 -1.09864 0.114432 0.023503 0.333323
120 0 4.25055 -0.477152 0.396594 0.0142563 0.620548
120 0 7.87978 -6.47448 0.0615575 0.000378317 0.0015423
121 0 0.964233 -0.79373 0.0152155 0.381276 0.452155
122 0 1.38187 -1.79114 0.00750371 0.251107 0.166769
122 0 1.44953 -1.90527 0.00721595 0.234681 0.148782
122 0 2.24374 -3.60297 0.00294479 0.106061 0.0272427
123 0 1.10241 -1.52531 0.00436636 0.332071 0.217554
123 0 1.72144 -4.13916 0.00059659 0.178809 0.0159362
123 0 2.90937 -2.47811 0.0103093 0.0545098 0.0839016
124 0 1.13669 -1.83277 0.0166086 0.320879 0.159969
124 0 1.43115 -4.10114 0.00234603 0.239034 0.0165537
124 0 1.6188 -1.91198 0.0253238 0.198135 0.147787
124 0 1.81011 -1.91635 0.0313134 0.163637 0.147143
124 0 3.36523 -4.29116 0.0142416 0.034554 0.013689
125 0 1.1741 -0.467965 0.0133271 0.309096 0.626276
125 0 1.48508 2.70169 0.436917 0.226484 14.9049
125 0 1.59532 -0.767818 0.0269583 0.202844 0.464024
125 0 2.45685 1.02256 0.392856 0.0857046 2.78031
125 0 3.17252 -0.410955 0.315584 0.041898 0.663017
125 0 3.48878 -1.2644 0.269456 0.0305382 0.282409
125 0 4.49484 -2.75035 0.228255 0.0111665 0.0639052
126 0 1.023 -1.78764 0.0155678 0.359515 0.167354
126 0 1.32681 -0.917172 0.0511281 0.265323 0.399648
126 0 1.56297 -1.73981 0.0299741 0.209513 0.175554
128 0 1.08811 -0.500603 0.0157083 0.336851 0.606165
128 0 1.23611 -0.853835 0.012993 0.290512 0.425779
128 0 2.25063 -4.62472 0.000836201 0.105333 0.00980638
128 0 3.13529 -2.17962 0.0233758 0.043487 0.113084
129 0 1.46395 -3.87795 0.00127841 0.231321 0.0206931
129 0 1.73848 -0.890339 0.0334033 0.175787 0.410517
130 0 1.65673 -2.32885 0.00537929 0.190763 0.0974074
131 0 1.13915 -0.746703 0.0290797 0.32009 0.473926
131 0 1.68281 -2.79186 0.0066729 0.185851 0.0613072
132 0 0.968944 -1.52036 0.00493945 0.379484 0.218634
132 0 1.41038 -2.90345 0.0019358 0.24405 0.0548336
133 0 1.13229 0.585062 0.0477157 0.322294 1.7951
133 0 1.28285 -0.289705 0.0242671 0.277245 0.748485
133 0 1.3097 -0.688618 0.0171433 0.269902 0.50227
133 0 1.62968 0.905049 0.118028 0.195991 2.47205
133 0 1.8027 1.64475 0.332881 0.164853 5.17971
133 0 1.90405 -0.113815 0.0951332 0.148964 0.892423
133 0 2.52596 -1.28065 0.060957 0.0799819 0.277856
133 0 3.07922 -1.86154 0.0631447 0.0459951 0.155434
