# event jet log1overDelta logkt z Delta kt
35 0 2.93181 1.10771 0.411547 0.0533006 3.02741
35 0 2.93482 -2.24492 0.0245463 0.0531403 0.105936
35 0 3.22092 -0.00569653 0.314386 0.0399181 0.99432
35 0 3.49479 -0.311168 0.444268 0.0303552 0.732591
36 0 1.193 -0.663072 0.00963681 0.303311 0.515266
36 0 1.12694 3.30256 0.479844 0.324024 27.1822
36 0 1.59427 0.56302 0.0950793 0.203056 1.75597
36 0 1.71202 1.07663 0.197148 0.180501 2.93477
36 0 2.25721 -0.417868 0.0950001 0.104642 0.658449
36 0 2.76945 -1.14683 0.0845084 0.0626967 0.317641
36 0 3.10274 0.0699522 0.434841 0.0449259 1.07246
36 0 3.29632 -1.46639 0.200911 0.0370192 0.230757
36 0 4.13158 -2.53729 0.198638 0.0160575 0.0790804
37 0 1.48489 0.743297 0.0572774 0.226526 2.10286
37 0 1.49713 -2.25424 0.00306958 0.22377 0.104953
37 0 1.61624 -3.02766 0.00160044 0.198643 0.0484288
37 0 2.29447 -2.40459 0.00588944 0.100815 0.0903028
37 0 2.61086 0.67834 0.177327 0.0734714 1.9706
37 0 2.79895 -2.51858 0.010637 0.0608742 0.0805736
37 0 2.84806 -0.434382 0.0907705 0.0579568 0.647665
37 0 2.96767 -1.09726 0.0579871 0.051423 0.333784
37 0 3.56296 -0.192074 0.275991 0.0283548 0.825246
37 0 3.89539 -1.00183 0.23651 0.0203355 0.367208
37 0 4.19085 -1.81276 0.185001 0.0151334 0.163203
38 0 1.42122 1.02013 0.0436388 0.241418 2.77355
38 0 1.65486 -0.864001 0.00875889 0.191119 0.421473
38 0 1.66378 -3.00783 0.00104495 0.189421 0.0493988
38 0 2.09924 2.58356 0.433247 0.122549 13.2442
38 0 2.81664 0.867214 0.281446 0.0598064 2.38027
38 0 2.90685 0.792721 0.397843 0.0546476 2.2094
38 0 3.12106 -0.812779 0.164346 0.0441102 0.443624
38 0 3.53853 -0.403456 0.449573 0.0290559 0.668007
39 0 1.48608 -0.554313 0.0109104 0.226259 0.574467
39 0 1.79058 0.00852244 0.0262532 0.166864 1.00856
39 0 2.03462 -2.6321 0.00245419 0.130731 0.0719271
39 0 3.81296 -0.391021 0.136954 0.0220828 0.676366
39 0 3.84458 -1.49458 0.0543253 0.0213955 0.224343
39 0 5.89828 -1.69046 0.368218 0.00274416 0.184435
40 0 0.978329 0.2043 0.00708606 0.375939 1.22667
40 0 1.41601 -1.55322 0.00190674 0.242681 0.211566
40 0 1.56068 -0.505201 0.00629627 0.209994 0.603384
40 0 1.93042 -0.764481 0.00707605 0.145087 0.465576
40 0 2.20761 2.799 0.331577 0.109964 16.4283
40 0 2.31055 -2.12873 0.00398239 0.099207 0.118988
40 0 2.92619 0.544836 0.107241 0.0536011 1.72433
40 0 3.64801 -3.47375 0.00444491 0.0260429 0.0310007
40 0 4.43587 -0.144286 0.274111 0.0118447 0.86564
40 0 5.07682 -1.93505 0.11959 0.00623973 0.144416
41 0 1.01926 3.68763 0.492641 0.360861 39.9499
41 0 1.2066 0.721862 0.0603254 0.299212 2.05826
41 0 1.38437 1.36391 0.145509 0.250481 3.91145
41 0 1.87256 0.720768 0.145649 0.15373 2.05601
41 0 1.99046 -2.09327 0.0115004 0.136633 0.123283
41 0 2.46471 0.535645 0.25891 0.0850337 1.70855
41 0 2.76389 -0.40584 0.183754 0.0630457 0.666417
41 0 3.22076 -0.662562 0.274995 0.0399246 0.515529
41 0 3.82465 -3.36671 0.0464356 0.0218261 0.0345031
41 0 4.9014 -4.45714 0.0480351 0.00743615 0.0115954
42 0 1.2128 2.79327 0.0887705 0.297362 16.3343
42 0 1.58364 3.63425 0.327278 0.205227 37.8735
42 0 1.86799 3.3533 0.486924 0.154434 28.597
42 0 2.12214 2.41161 0.477146 0.119775 11.1519
42 0 2.4413 0.943707 0.289137 0.0870479 2.56949
42 0 2.57756 0.0468829 0.19011 0.0759591 1.048
42 0 2.64372 -1.05612 0.0832168 0.0710964 0.347803
42 0 3.37986 -2.04456 0.0705295 0.0340524 0.129438
42 0 3.70805 -1.34355 0.212369 0.0245253 0.260919
42 0 4.33482 -2.74379 0.124409 0.0131042 0.0643258
42 0 4.42074 -4.58438 0.0245757 0.0120254 0.0102101
42 0 4.69265 -2.30516 0.323036 0.00916235 0.0997426
43 0 1.82316 -0.602251 0.0135797 0.161515 0.547578
43 0 1.86285 -1.01429 0.00948679 0.155229 0.362659
43 0 2.83843 -1.20681 0.0209567 0.0585175 0.299149
43 0 3.12545 -0.208536 0.0773955 0.0439173 0.811771
43 0 5.49486 -1.9122 0.163241 0.00410784 0.147755
44 0 1.36555 -0.532047 0.0195903 0.255241 0.587402
44 0 1.56995 -0.853481 0.0177688 0.208055 0.42593
44 0 1.74856 1.22107 0.172118 0.174024 3.39081
44 0 1.86734 -3.16927 0.00290223 0.154534 0.0420343
44 0 2.52162 -3.54238 0.00385564 0.0803295 0.0289443
44 0 3.19007 -0.0259203 0.254243 0.0411691 0.974413
44 0 3.20133 -1.42989 0.0846806 0.0407081 0.239335
44 0 4.275 -0.867392 0.475106 0.0139121 0.420046
45 0 1.44989 1.31122 0.0345924 0.234595 3.71071
45 0 2.00521 0.0703627 0.0180526 0.134632 1.0729
45 0 2.07812 -1.31001 0.00497296 0.125165 0.269817
45 0 2.40671 2.90813 0.471013 0.0901108 18.3225
45 0 2.66702 -2.10822 0.00765709 0.0694588 0.121454
45 0 2.81456 0.26728 0.0961843 0.0599308 1.30641
45 0 3.195 -0.491238 0.0729129 0.0409664 0.611868
45 0 3.69653 0.0716453 0.228007 0.0248096 1.07427
45 0 3.83195 -1.05429 0.109687 0.0216673 0.348438
45 0 3.91228 -0.355953 0.268392 0.019995 0.700506
45 0 4.95152 -1.52581 0.321934 0.00707268 0.217445
46 0 0.944627 2.24377 0.0489336 0.388825 9.42881
46 0 1.1231 -0.0274706 0.00634475 0.325269 0.972903
46 0 1.14283 -0.951593 0.00258435 0.318917 0.386125
46 0 1.5994 -3.4206 0.000346328 0.202017 0.0326928
46 0 1.81205 -2.45064 0.0011304 0.163319 0.0862381
46 0 2.10482 2.3755 0.189138 0.121868 10.7564
46 0 4.18956 -0.00991546 0.172681 0.015153 0.990134
46 0 4.70075 0.266576 0.458835 0.00908842 1.30549
46 0 5.35368 -2.81139 0.0750149 0.00473071 0.0601216
46 0 5.77333 -2.29644 0.206491 0.00310939 0.100616
