# event jet log1overDelta logkt z Delta kt
185 0 3.11566 -1.18907 0.140779 0.0443494 0.304506
185 0 3.52456 -0.511157 0.48572 0.0294647 0.599801
186 0 1.06952 0.466939 0.191538 0.343174 1.5951
186 0 1.16726 -0.931888 0.0643915 0.311219 0.39381
186 0 1.70486 0.0900134 0.32735 0.181798 1.09419
186 0 2.48941 -1.0183 0.351878 0.0829585 0.361209
186 0 3.37003 -2.2104 0.397599 0.0343887 0.109657
187 0 2.6693 -10.8708 4.92608e-06 0.0693006 1.90045e-05
187 0 4.48814 -5.82569 0.00471512 0.0112415 0.00295077
188 0 0.944608 -1.06506 0.0193835 0.388832 0.344706
188 0 1.50041 -0.643815 0.0524832 0.223038 0.525285
188 0 1.87016 -2.41259 0.0136702 0.154099 0.0895829
188 0 2.28859 -0.978247 0.088361 0.101409 0.37597
188 0 2.53458 0.216722 0.409453 0.0792949 1.242
188 0 3.22347 -1.20453 0.333311 0.0398166 0.299833
188 0 4.09287 -3.50817 0.119134 0.0166913 0.0299516
189 0 1.38842 -1.38331 0.0444464 0.249468 0.250748
189 0 1.73043 0.389152 0.385363 0.177208 1.47573
189 0 2.08504 -2.15621 0.0700829 0.124302 0.115763
189 0 2.48828 -1.51811 0.213508 0.0830525 0.219125
189 0 3.23426 -1.78263 0.439324 0.0393895 0.168195
190 0 1.29124 0.0583493 0.0709877 0.27493 1.06009
190 0 1.96602 -0.51509 0.0845276 0.140013 0.597447
190 0 2.40011 -0.311998 0.174514 0.0907076 0.731983
190 0 3.06766 -1.46656 0.129901 0.0465298 0.230718
190 0 3.14637 -3.2519 0.0270929 0.0430078 0.0387008
190 0 4.01045 -1.79384 0.283962 0.0181253 0.166321
191 0 1.01618 -1.27872 0.013743 0.361975 0.278392
191 0 1.44793 -0.578673 0.0431709 0.235056 0.560642
191 0 2.67931 -0.1739 0.231686 0.0686104 0.840381
191 0 2.77815 -1.57243 0.0821984 0.0621531 0.207541
191 0 3.25583 -0.434208 0.450702 0.0385486 0.647777
192 0 0.967502 -1.56762 0.0101702 0.380031 0.208542
192 0 1.37543 -1.64375 0.014312 0.25273 0.193253
192 0 1.73682 -1.17004 0.0334679 0.17608 0.310355
192 0 2.01991 -3.24274 0.00578353 0.132668 0.0390567
192 0 2.07559 -0.773016 0.072653 0.125483 0.461619
192 0 2.34866 -1.12028 0.0727359 0.0954968 0.326187
192 0 2.59342 -1.02324 0.110386 0.074764 0.359427
192 0 3.46777 -2.36831 0.077495 0.0311866 0.093639
192 0 4.26266 -2.7864 0.122446 0.0140848 0.061643
192 0 4.31482 -1.57756 0.492397 0.0133689 0.206478
193 0 1.20893 0.0246152 0.0643346 0.298516 1.02492
193 0 1.73542 -0.324813 0.0820491 0.176326 0.722662
193 0 2.01543 -0.314813 0.119385 0.133264 0.729925
193 0 2.38767 -0.037654 0.259376 0.0918437 0.963046
193 0 2.93258 -1.62438 0.123546 0.0532593 0.197034
193 0 3.04619 -0.610496 0.43527 0.0475395 0.543081
194 0 0.999748 0.0649883 0.090455 0.367972 1.06715
194 0 1.27318 -0.117071 0.108685 0.27994 0.889522
194 0 1.53159 0.0361965 0.183675 0.216192 1.03686
194 0 1.83286 -0.978405 0.110117 0.159955 0.37591
194 0 1.97926 0.0987059 0.420325 0.138172 1.10374
194 0 2.24883 -0.991829 0.318674 0.105523 0.370898
194 0 2.89119 -1.5834 0.491904 0.0555103 0.205276
195 0 0.941383 2.6088 0.419 0.390088 13.5828
195 0 1.23594 -0.442011 0.0457319 0.29056 0.642743
195 0 1.46036 -2.93756 0.00494535 0.232152 0.0529949
195 0 1.69483 0.0604428 0.125733 0.18363 1.06231
195 0 1.96573 -0.375374 0.121949 0.140053 0.687032
195 0 2.03589 -0.225859 0.172795 0.130564 0.79783
195 0 2.39167 -1.91345 0.0551405 0.0914771 0.147571
195 0 2.96984 -1.31088 0.190023 0.0513117 0.269584
195 0 3.1149 -1.48781 0.227243 0.0443829 0.225866
195 0 4.36832 -3.24388 0.177889 0.0126725 0.0390123
196 0 1.09861 -3.47911 0.00314311 0.333333 0.0308349
196 0 1.6974 -0.23996 0.146122 0.183159 0.786659
196 0 1.96759 -0.221788 0.227998 0.139793 0.801085
196 0 2.2287 -0.785325 0.218246 0.107668 0.455971
196 0 3.08159 -2.83224 0.0845859 0.0458861 0.0588806
196 0 3.29481 -2.67289 0.13411 0.0370752 0.0690521
196 0 3.38395 -2.33161 0.238182 0.0339131 0.097139
197 0 1.26215 -0.627498 0.0097495 0.283046 0.533926
197 0 1.33593 -2.5409 0.00156418 0.262912 0.0787955
197 0 1.9376 -1.30135 0.00987596 0.14405 0.272165
197 0 1.96194 -0.996936 0.0138551 0.140585 0.369008
197 0 2.79261 -0.660136 0.0451525 0.0612612 0.516781
197 0 3.32116 -1.12927 0.0501824 0.036111 0.32327
197 0 3.40175 -0.788373 0.0805305 0.0333149 0.454584
197 0 3.78255 -1.7486 0.0490658 0.0227645 0.174018
197 0 4.16711 -0.0261139 0.424329 0.0154969 0.974224
197 0 4.6419 -3.12058 0.0536806 0.00963934 0.0441317
197 0 4.92826 -3.40961 0.0565739 0.00723908 0.0330539
198 0 1.00319 -0.944446 0.0193185 0.366707 0.388895
198 0 1.49024 -0.222333 0.0659029 0.225319 0.800648
198 0 2.12869 0.0989822 0.184066 0.118993 1.10405
198 0 2.47799 -0.585921 0.161275 0.0839114 0.556593
198 0 2.98884 -3.09754 0.0260029 0.0503457 0.0451601
198 0 4.09558 -1.29852 0.487996 0.0166462 0.272935
199 0 0.932189 0.678679 0.0897063 0.393691 1.97127
199 0 1.29103 -1.03499 0.0254233 0.274987 0.355229
199 0 1.6984 -1.11993 0.0360099 0.182975 0.326304
199 0 2.22464 -0.232622 0.153536 0.108106 0.792453
199 0 2.32989 -0.415738 0.167745 0.0973068 0.659853
199 0 2.53274 -0.38453 0.254562 0.0794409 0.680771
199 0 2.93456 -0.710517 0.368367 0.053154 0.49139
200 0 1.04162 -1.41529 0.01315 0.352881 0.242856
200 0 1.15702 0.00216685 0.0615426 0.314421 1.00217
200 0 1.96695 -0.232885 0.116434 0.139883 0.792244
200 0 2.13455 -1.41144 0.0479497 0.118298 0.243791
200 0 2.75464 -0.108142 0.344599 0.0636318 0.8975
200 0 3.08061 -0.583347 0.452773 0.0459315 0.558027
200 0 3.71594 -3.31454 0.101741 0.0243324 0.0363509
201 0 0.931473 -0.0142514 0.0909326 0.393973 0.98585
201 0 1.45772 -0.972813 0.0649084 0.232767 0.378018
201 0 1.56344 -0.919251 0.0812686 0.209415 0.398818
201 0 1.76793 -1.93801 0.0391753 0.170686 0.143991
201 0 1.84943 0.123297 0.347222 0.157327 1.13122
201 0 2.28224 -0.724246 0.351243 0.102055 0.48469
201 0 3.82087 -2.87537 0.293432 0.0219087 0.0563953
202 0 0.917505 -1.10804 0.0159271 0.399515 0.330206
202 0 1.40187 0.744602 0.166842 0.246137 2.1056
202 0 1.51739 -0.889491 0.0438485 0.219284 0.410865
202 0 2.02246 0.966968 0.486021 0.132329 2.62996
202 0 2.55645 -0.550731 0.353361 0.07758 0.576528
202 0 2.60997 -1.42786 0.239786 0.0735371 0.239822
202 0 3.55122 -3.13046 0.147307 0.0286897 0.0436977
203 0 1.1842 -0.338951 0.0374436 0.305992 0.712517
203 0 1.43568 -1.06538 0.0241793 0.237954 0.344597
203 0 1.52911 -2.28125 0.00806464 0.216729 0.102156
203 0 2.15441 -2.66459 0.0103556 0.115971 0.069628
203 0 2.4987 0.131592 0.241809 0.0821916 1.14064
203 0 3.16454 -1.35933 0.139754 0.0422337 0.256834
203 0 3.46956 -1.82922 0.13776 0.0311307 0.160539
203 0 3.75013 -1.56414 0.275705 0.0235148 0.209268
203 0 4.58145 -2.49907 0.343189 0.01024 0.0821613
204 0 1.03856 1.43656 0.385042 0.353964 4.2062
204 0 1.69803 -1.92311 0.0420622 0.183044 0.146152
204 0 1.77535 -1.99097 0.0443078 0.169425 0.136563
204 0 2.0697 -0.295484 0.338686 0.126223 0.744171
205 0 1.48462 -0.189028 0.116059 0.226588 0.827764
205 0 1.67363 -1.31696 0.0513399 0.187564 0.267949
205 0 2.23645 -0.628767 0.189046 0.106837 0.533249
205 0 2.48162 -1.61527 0.111061 0.0836077 0.198836
205 0 3.30937 -3.72698 0.0345998 0.0365393 0.0240654
205 0 3.62449 -1.59011 0.416135 0.0266626 0.203902
207 0 1.01582 0.603577 0.240691 0.362105 1.82865
207 0 1.33557 0.236267 0.300649 0.263008 1.26651
207 0 1.44461 0.235722 0.477435 0.235838 1.26582
207 0 1.69932 -0.809203 0.414488 0.182807 0.445213
208 0 1.09809 0.167695 0.16023 0.333508 1.18258
208 0 1.18439 -0.514444 0.10478 0.305933 0.597833
208 0 1.79056 -0.077489 0.331791 0.166866 0.925437
208 0 1.8218 -3.28203 0.0207848 0.161735 0.0375518
208 0 2.52166 -2.25427 0.119436 0.0803265 0.10495
209 0 1.10586 -2.74371 0.0074036 0.330927 0.0643316
209 0 1.76652 -0.168311 0.18948 0.170926 0.845091
209 0 1.82116 -2.19446 0.0325523 0.161837 0.111419
209 0 2.7763 -3.01974 0.0383115 0.0622682 0.0488138
209 0 3.3956 -2.83042 0.0894272 0.0335203 0.0589881
210 0 8.79223 -12.3711 0.000377768 0.00015191 4.23926e-06
210 0 9.13403 -8.34885 0.0296951 0.000107929 0.000236668
211 0 1.82849 0.00391912 0.266113 0.160656 1.00393
211 0 2.20746 -0.120314 0.467294 0.109979 0.886642
211 0 3.28361 -1.82211 0.469221 0.0374927 0.161685
212 0 1.17561 -0.54999 0.048003 0.30863 0.576956
212 0 1.43886 -1.09013 0.0382039 0.237197 0.336172
212 0 2.0599 -0.336855 0.15698 0.127466 0.714012
212 0 2.2632 -0.381633 0.218083 0.104017 0.682746
212 0 3.54776 -1.31876 0.394746 0.028789 0.267467
213 0 1.03073 -1.93955 0.00710155 0.356748 0.143769
214 0 1.15026 -1.35215 0.0151641 0.316554 0.258683
214 0 1.43776 -3.45722 0.00250086 0.237459 0.0315172
214 0 2.01616 0.77298 0.307017 0.133166 2.16621
214 0 2.55712 -0.297699 0.260829 0.0775275 0.742525
214 0 2.63243 -2.28679 0.0520489 0.0719037 0.101592
214 0 2.92025 -2.82262 0.0428464 0.0539202 0.05945
214 0 3.28324 -1.41084 0.264033 0.0375066 0.243939
215 0 1.28498 2.59841 0.477955 0.276655 13.4424
215 0 1.78809 0.191233 0.136163 0.16728 1.21074
215 0 2.08072 -0.466877 0.109356 0.124841 0.626957
215 0 2.34464 -0.246976 0.199177 0.0958815 0.781159
215 0 2.49445 -1.14081 0.118174 0.0825417 0.319561
215 0 3.07587 -0.597163 0.412806 0.0461492 0.550371
215 0 3.40022 -1.6187 0.350066 0.0333659 0.198156
215 0 3.41061 -4.44248 0.0323176 0.033021 0.0117667
216 0 0.930277 -1.19788 0.0188005 0.394445 0.301834
216 0 1.22925 -1.11969 0.0279362 0.292513 0.32638
216 0 1.35524 -2.12483 0.0119284 0.257885 0.119453
216 0 1.59894 -2.64387 0.00916595 0.202111 0.0710856
216 0 2.06301 0.662322 0.401399 0.127071 1.93929
216 0 3.38348 -1.92865 0.18822 0.0339291 0.145344
216 0 3.8026 -1.6408 0.470156 0.0223127 0.193825
217 0 1.20085 -1.29905 0.0187612 0.300939 0.272791
217 0 1.38726 0.516422 0.141528 0.249759 1.67602
217 0 1.52581 0.188514 0.136051 0.217445 1.20745
217 0 1.91125 0.585354 0.344 0.147896 1.79563
217 0 2.66784 -3.5451 0.0179636 0.0694021 0.0288657
219 0 1.28262 0.486658 0.219898 0.27731 1.62687
219 0 1.66955 -5.03886 0.00165349 0.188331 0.00648113
219 0 1.85389 -0.575717 0.172779 0.156627 0.562302
219 0 2.17678 -0.456202 0.324635 0.113406 0.633686
219 0 2.913 -1.23076 0.462599 0.0543125 0.292071
220 0 1.04883 -1.85201 0.0107968 0.350348 0.156921
220 0 1.15213 -2.65769 0.00540625 0.315962 0.0701101
220 0 1.50959 -0.360982 0.0772567 0.221 0.696992
220 0 1.66932 -0.600507 0.0773011 0.188375 0.548533
220 0 1.76602 0.541716 0.28835 0.171013 1.71895
220 0 2.00219 -0.774961 0.137489 0.13504 0.460722
220 0 2.74402 -0.829799 0.316839 0.0643111 0.436137
220 0 3.42694 -1.64323 0.407002 0.0324861 0.193355
221 0 1.35608 -0.603655 0.024532 0.257669 0.54681
221 0 2.27244 0.111149 0.1285 0.103061 1.11756
221 0 2.60764 -0.44931 0.117688 0.0737085 0.638068
221 0 2.72384 -3.72395 0.00566784 0.0656221 0.0241384
221 0 3.02314 0.372698 0.462272 0.0486484 1.45165
221 0 3.77131 -1.02618 0.448476 0.0230219 0.358374
221 0 4.05543 -2.72372 0.197847 0.0173281 0.06563
222 0 1.05037 0.250681 0.101025 0.349809 1.2849
222 0 1.32717 -0.573787 0.0648884 0.265227 0.563388
222 0 1.42446 -1.19384 0.0411307 0.240639 0.303054
222 0 2.34767 0.149564 0.41379 0.0955917 1.16133
222 0 2.55226 -0.725282 0.360862 0.0779056 0.484188
223 0 1.27274 1.0696 0.498025 0.280064 2.91421
223 0 1.48296 -0.204378 0.342427 0.226964 0.815154
223 0 1.86223 -0.834021 0.404993 0.155326 0.434299
223 0 2.35676 -2.07842 0.321422 0.0947264 0.125127
223 0 2.74515 -2.65625 0.391764 0.0642388 0.0702113
224 0 4.98628 -10.5942 6.93966e-05 0.00683104 2.50611e-05
225 0 1.50513 -4.1386 0.00289523 0.221989 0.0159452
225 0 1.873 0.487938 0.427424 0.153663 1.62895
226 0 1.19654 -0.0649442 0.0509406 0.302238 0.93712
226 0 1.55692 -3.10354 0.00368646 0.210784 0.0448902
226 0 1.60624 -1.25062 0.0247931 0.20064 0.286326
226 0 2.63049 -1.22666 0.0725174 0.0720434 0.293272
226 0 3.10906 -3.48849 0.0131422 0.0446431 0.0305469
226 0 3.50868 -0.271457 0.49552 0.0299364 0.762268
226 0 5.05998 -3.02226 0.29599 0.0063457 0.048691
227 0 1.08087 0.184171 0.0655621 0.339299 1.20222
227 0 1.16112 -0.664019 0.0325228 0.313136 0.514778
227 0 2.39432 -2.05808 0.0286181 0.0912349 0.127699
227 0 2.50779 -0.195949 0.212431 0.0814476 0.822054
227 0 2.78527 -1.74579 0.0755647 0.0617125 0.174506
227 0 3.30069 -0.801379 0.351905 0.0368578 0.44871
228 0 1.108 -1.62519 0.00570119 0.330218 0.196874
228 0 1.58687 0.128372 0.0534476 0.204565 1.13698
228 0 2.14074 -1.12249 0.0281194 0.117568 0.325469
228 0 2.52068 -1.91975 0.0190614 0.0804047 0.146644
228 0 3.29409 -1.06717 0.0987761 0.0371018 0.34398
229 0 0.969718 -0.918466 0.00965912 0.37919 0.399131
229 0 1.1768 -0.924964 0.0119195 0.308264 0.396546
229 0 1.38316 -2.86868 0.00212283 0.250784 0.0567738
229 0 2.05288 -2.99012 0.00368078 0.128364 0.0502812
229 0 2.20745 0.483064 0.13899 0.109981 1.62103
229 0 2.37261 -0.489048 0.0720146 0.0932372 0.61321
229 0 2.41096 -2.76407 0.00828906 0.0897295 0.063035
229 0 2.87053 0.143624 0.242324 0.0566687 1.15445
229 0 3.47239 -1.35756 0.130116 0.0310427 0.257287
229 0 3.5208 -3.01364 0.0299685 0.0295758 0.0491124
229 0 4.4895 -1.6478 0.318975 0.0112263 0.192472
230 0 1.01578 -1.9652 0.00948893 0.362121 0.140128
230 0 1.70097 0.787792 0.297194 0.182507 2.19854
230 0 1.98883 0.259841 0.332604 0.136855 1.29672
230 0 2.19954 -2.7699 0.0297309 0.110854 0.0626681
230 0 2.35531 -0.731362 0.274963 0.0948644 0.481253
230 0 2.80914 -1.28557 0.342891 0.0602565 0.276493
230 0 3.25055 -2.12956 0.348876 0.0387528 0.11889
232 0 1.66608 -2.41922 0.00695197 0.188987 0.0889908
232 0 2.68065 -0.715645 0.106076 0.0685183 0.488877
232 0 2.69629 0.535969 0.421159 0.0674551 1.7091
232 0 3.14644 -0.327065 0.481367 0.0430049 0.721037
233 0 1.64448 0.74864 0.426505 0.193113 2.11412
233 0 1.98053 -0.626255 0.26284 0.137997 0.53459
233 0 2.36626 -0.687084 0.492902 0.0938307 0.503041
234 0 1.50834 -0.192977 0.144256 0.221277 0.824501
234 0 1.97338 -2.45101 0.0280609 0.138986 0.0862063
234 0 2.04703 -0.135199 0.314354 0.129117 0.873542
234 0 2.84776 -1.70685 0.212049 0.0579739 0.181437
235 0 1.10216 -2.87232 0.0058256 0.332152 0.0565677
235 0 1.17293 -0.615203 0.0599573 0.309459 0.540531
235 0 1.29853 -3.72004 0.00324196 0.272933 0.024233
235 0 1.61308 0.288868 0.244934 0.199274 1.33491
235 0 1.98104 -1.34344 0.0915436 0.137926 0.260945
235 0 2.03921 -0.082989 0.376699 0.130132 0.920361
235 0 2.28861 -1.53223 0.181926 0.101407 0.216054
235 0 2.88303 -1.65348 0.356895 0.0559648 0.191383
235 0 3.04269 -2.68901 0.231116 0.0477066 0.067948
236 0 0.980329 0.220594 0.0448901 0.375188 1.24682
236 0 1.80006 -1.23433 0.0248972 0.165288 0.291028
236 0 2.6311 -0.941814 0.0785326 0.0719989 0.38992
236 0 3.11259 -0.183977 0.294277 0.0444856 0.831955
236 0 3.31311 -0.545326 0.355001 0.0364027 0.579653
236 0 3.48558 -1.79767 0.186931 0.030636 0.165685
236 0 4.44275 -2.22591 0.390181 0.0117635 0.107969
237 0 1.60193 0.473291 0.143765 0.201508 1.60527
237 0 1.82842 -0.825972 0.057421 0.160668 0.437809
237 0 2.18295 -1.04548 0.0697156 0.112708 0.351524
237 0 2.23324 -0.107083 0.201333 0.107181 0.898451
237 0 2.70401 -0.410657 0.297851 0.0669364 0.663214
237 0 3.47808 -1.28199 0.384838 0.0308666 0.277483
238 0 1.02478 0.245878 0.111134 0.358875 1.27874
238 0 1.32375 -1.15306 0.0415948 0.266137 0.315668
238 0 1.76128 0.852738 0.498662 0.171826 2.34606
238 0 2.07317 -2.22471 0.0626053 0.125786 0.108098
238 0 2.15237 -3.81068 0.0148006 0.116208 0.0221332
238 0 2.34163 -1.00227 0.300829 0.0961707 0.367047
238 0 3.05729 -2.01687 0.319079 0.0470147 0.133072
239 0 0.960486 -1.87804 0.00415884 0.382707 0.152889
239 0 1.13067 -0.590377 0.0179439 0.322818 0.554118
239 0 1.57894 -2.10942 0.00626195 0.206193 0.121308
239 0 1.88818 -2.17654 0.00802744 0.151347 0.113433
239 0 2.01836 -0.917965 0.0324493 0.132873 0.399331
239 0 2.45773 0.772918 0.282081 0.0856294 2.16608
239 0 2.99303 -1.14084 0.099 0.0501355 0.31955
239 0 3.41764 -1.3769 0.132678 0.0327896 0.252359
240 0 0.953834 1.37215 0.175253 0.385261 3.94381
240 0 0.976262 -3.36034 0.00191326 0.376716 0.0347236
240 0 1.43413 0.554916 0.1516 0.238322 1.74179
240 0 1.78418 0.704776 0.294581 0.167934 2.02339
240 0 1.86634 0.270168 0.292845 0.154689 1.31018
240 0 2.21251 -1.4557 0.104169 0.109426 0.233237
240 0 2.66746 -0.56646 0.445795 0.0694283 0.567531
240 0 3.36756 -2.26592 0.296106 0.0344738 0.103735
241 0 1.4516 -0.301673 0.104504 0.234195 0.73958
241 0 1.58751 -0.0858177 0.165896 0.204435 0.917762
241 0 2.76679 -0.68057 0.356812 0.0628633 0.506328
242 0 0.932146 -0.90962 0.0199243 0.393708 0.402677
242 0 2.68273 0.331953 0.405092 0.068376 1.39369
242 0 2.75527 -1.37655 0.132605 0.0635917 0.252447
242 0 3.44206 -1.08832 0.405289 0.0319988 0.336781
243 0 1.00193 0.357224 0.063298 0.367171 1.42936
243 0 1.60906 -1.76953 0.0147823 0.200076 0.170413
243 0 2.01682 -0.259544 0.102033 0.133077 0.771403
243 0 2.20815 -1.20918 0.0532264 0.109904 0.298442
243 0 2.26161 -0.720442 0.0966419 0.104183 0.486537
243 0 2.7278 0.305367 0.475381 0.065363 1.35712
243 0 3.52741 -3.04529 0.0706785 0.0293808 0.0475823
244 0 1.21545 -1.65377 0.0156466 0.296578 0.191328
244 0 1.99286 0.386665 0.265659 0.136305 1.47206
244 0 2.05106 0.643903 0.495792 0.128598 1.9039
244 0 2.74735 -0.808948 0.4613 0.0640975 0.445326
244 0 3.42622 -2.35766 0.358793 0.0325094 0.0946417
245 0 1.70623 -2.24319 0.00757045 0.181548 0.106119
245 0 1.9293 -1.13961 0.0287397 0.14525 0.319945
245 0 2.01846 -0.630982 0.0537968 0.13286 0.532069
245 0 2.37923 -1.27763 0.0427125 0.0926218 0.278698
245 0 2.66013 -0.707041 0.10454 0.0699393 0.493101
245 0 3.60463 -0.533493 0.357092 0.0271974 0.586553
245 0 3.83672 -2.16486 0.137065 0.0215642 0.114766
246 0 1.08424 -1.8751 0.0099842 0.338158 0.15334
246 0 1.58739 -1.34356 0.0283768 0.204459 0.260915
246 0 1.76522 -1.30898 0.0361045 0.17115 0.270096
246 0 1.90012 0.379959 0.231748 0.149551 1.46223
246 0 2.43568 -1.23656 0.102309 0.0875379 0.290381
246 0 2.6544 -0.68968 0.245066 0.0703407 0.501736
246 0 2.77105 -0.716031 0.355147 0.0625964 0.488688
246 0 3.15629 -2.33772 0.159935 0.0425835 0.0965474
248 0 1.0505 -1.12648 0.0220664 0.349764 0.324173
248 0 1.31503 -0.543577 0.0525641 0.268465 0.580667
248 0 1.92109 -0.261511 0.134841 0.146448 0.769887
248 0 2.05226 -3.01517 0.0113185 0.128444 0.0490373
248 0 2.85022 -2.83727 0.0303756 0.0578316 0.0585854
248 0 3.45058 -3.18631 0.0402779 0.0317272 0.0413241
248 0 3.64088 -1.78749 0.205621 0.0262293 0.167379
249 0 1.32443 -0.895541 0.0367897 0.265955 0.408387
249 0 1.53538 -0.732796 0.0554391 0.215374 0.480563
249 0 1.55484 0.13145 0.141989 0.211224 1.14048
249 0 1.96496 -0.760833 0.102179 0.140161 0.467277
249 0 2.11119 -0.951633 0.108776 0.121094 0.38611
249 0 2.26605 -0.99675 0.136167 0.103721 0.369077
249 0 2.61713 -0.851495 0.258939 0.0730122 0.426776
249 0 3.64017 -3.37326 0.0780645 0.0262479 0.0342776
249 0 3.78493 -2.92218 0.153642 0.0227104 0.0538161
250 0 0.984022 -2.74244 0.00246924 0.373805 0.0644129
250 0 1.3338 -0.721243 0.0264929 0.263474 0.486147
250 0 1.63586 0.562905 0.132889 0.194785 1.75577
250 0 1.90325 -0.0448069 0.109039 0.149084 0.956182
250 0 2.24144 -2.12371 0.0214648 0.106305 0.119588
250 0 2.70468 0.15919 0.341637 0.0668918 1.17256
250 0 3.04465 -0.325256 0.449094 0.0476129 0.722343
250 0 3.49572 -1.57135 0.368095 0.030327 0.207764
251 0 1.02804 -0.474884 0.0258686 0.357707 0.621957
251 0 1.15994 -0.292798 0.0363503 0.313506 0.746173
251 0 2.80473 -1.77587 0.0443423 0.060523 0.169335
251 0 3.20989 -0.919542 0.163817 0.0403611 0.398702
251 0 3.94164 -2.11849 0.122786 0.0194163 0.120213
251 0 4.41012 -2.81112 0.111864 0.0121537 0.0601373
251 0 4.69108 -2.10083 0.339397 0.00917678 0.122355
252 0 1.02447 0.0836605 0.0336374 0.358986 1.08726
252 0 1.2139 -0.0112333 0.0382192 0.297036 0.98883
252 0 1.44295 -1.89183 0.0076194 0.23623 0.150796
252 0 1.9841 -1.33307 0.0230635 0.137504 0.263666
252 0 2.10914 -1.78948 0.0169472 0.121342 0.167048
252 0 2.80368 -0.052338 0.196108 0.0605868 0.949008
252 0 3.19511 -1.38365 0.0953036 0.0409619 0.250662
252 0 3.26505 -0.167696 0.381055 0.0381949 0.84561
252 0 3.74787 -3.00525 0.0584362 0.023568 0.0495266
253 0 1.82681 -1.16117 0.0384808 0.160926 0.31312
253 0 2.27539 -2.83108 0.0117994 0.102757 0.0589494
253 0 2.84874 0.328444 0.498959 0.0579171 1.38881
253 0 4.39761 -2.19343 0.376372 0.0123068 0.111533
255 0 1.93671 -0.334284 0.0995603 0.144178 0.715851
255 0 2.06837 0.105577 0.195813 0.126392 1.11135
255 0 2.74357 -0.427736 0.280608 0.0643403 0.651984
255 0 3.30893 -1.11852 0.344033 0.0365552 0.326763
256 0 1.33339 -1.27919 0.0276103 0.263582 0.278264
256 0 2.11864 0.29828 0.301403 0.120195 1.34754
256 0 2.57204 -0.0692666 0.469898 0.0763797 0.933078
258 0 1.07783 -1.02966 0.00819817 0.340334 0.357128
258 0 1.34572 -2.8188 0.00180558 0.260353 0.0596775
258 0 1.45715 -0.872857 0.0141497 0.232899 0.417756
258 0 2.13888 -1.11785 0.0222107 0.117787 0.326981
258 0 2.31014 -3.41233 0.00271776 0.0992478 0.0329642
258 0 2.64951 -0.782285 0.0530877 0.070686 0.45736
258 0 2.89445 -0.0937328 0.142585 0.0553293 0.910526
258 0 3.30675 -0.50136 0.167058 0.0366352 0.605706
258 0 3.42689 -0.820336 0.164398 0.0324879 0.440284
258 0 3.70078 -0.634534 0.311548 0.0247042 0.530183
258 0 3.77927 -1.66203 0.175184 0.0228393 0.189754
258 0 4.56995 -4.22074 0.0362484 0.0103584 0.0146877
258 0 4.59278 -4.65834 0.0248423 0.0101246 0.0094822
259 0 1.00963 0.258242 0.093586 0.364353 1.29465
259 0 1.23164 -2.26717 0.0103164 0.291813 0.103605
259 0 1.55375 -0.559355 0.079245 0.211453 0.571578
259 0 2.15202 -0.516233 0.163424 0.116249 0.596764
259 0 2.27105 -0.00127296 0.367862 0.103204 0.998728
259 0 2.40871 -1.72454 0.119146 0.0899312 0.178254
259 0 3.41507 -2.29452 0.209266 0.032874 0.10081
260 0 2.30693 0.44394 0.42755 0.0995662 1.55884
260 0 2.27794 -0.615197 0.251339 0.102495 0.540534
260 0 3.07321 -1.27305 0.385071 0.0462725 0.279975
261 0 0.927099 -1.65517 0.0057464 0.3957 0.191059
261 0 1.15493 -0.836892 0.0164416 0.31508 0.433054
261 0 1.4932 -0.195481 0.0445028 0.224652 0.822439
261 0 1.68292 -1.73405 0.0120881 0.185831 0.176568
261 0 2.10601 -0.406876 0.0704107 0.121723 0.665727
261 0 2.35735 -0.782527 0.0668717 0.094671 0.457249
261 0 2.39248 -3.04673 0.00771308 0.0914029 0.0475142
261 0 3.00936 -0.11851 0.269278 0.0493235 0.888243
261 0 3.30359 -0.785144 0.253904 0.036751 0.456054
261 0 4.15603 -1.83959 0.278066 0.0156696 0.158883
262 0 1.06772 0.151559 0.0369499 0.34379 1.16365
262 0 1.36302 1.34098 0.168757 0.255887 3.8228
262 0 1.64022 -1.87503 0.0107453 0.193938 0.15335
262 0 1.87413 -1.35822 0.0230071 0.153489 0.257119
262 0 2.46315 0.549099 0.285748 0.0851659 1.73169
262 0 2.48137 -2.20554 0.0259247 0.0836289 0.110191
262 0 2.90272 0.303882 0.498648 0.0548739 1.35511
262 0 3.06202 -1.88677 0.130451 0.0467929 0.15156
262 0 4.12601 -1.85062 0.450738 0.0161472 0.15714
263 0 0.958978 -2.35426 0.00682728 0.383284 0.0949633
263 0 1.12665 -0.982507 0.0320014 0.324119 0.374371
263 0 1.51122 0.827046 0.295987 0.220641 2.28656
263 0 1.66074 0.768683 0.460229 0.189998 2.15692
263 0 2.00126 -2.48962 0.0460742 0.135165 0.0829417
263 0 3.10464 -2.46371 0.1494 0.0448406 0.0851185
263 0 3.47751 -2.34642 0.286721 0.0308842 0.0957113
264 0 1.62963 -0.994295 0.0513822 0.196002 0.369984
264 0 1.73861 -1.40976 0.0398652 0.175764 0.244203
264 0 2.46288 0.0425348 0.365983 0.085189 1.04345
264 0 2.58455 -1.03038 0.222886 0.0754303 0.356873
264 0 3.13775 -1.35357 0.360959 0.0433805 0.258318
264 0 3.11486 -1.60482 0.429349 0.0443847 0.200925
